State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Punjab,"DMC, Ludhiana",PSYCHIATRY,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"DMC, Ludhiana",PSYCHIATRY,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"Adesh IMS, Bhatinda",PSYCHIATRY,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"Adesh IMS, Bhatinda",PSYCHIATRY,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",PSYCHIATRY,PB Priv-DMC NRI,"?54,28,000*","?50,000",0,?0,1326,,,
Punjab,"Govt Med Coll, Patiala",RADIATION ONCOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Homi Bhabha CancerHosp,Sangrur",RADIATION ONCOLOGY,PB - Govt Quota,"?1,05,500*","?1,00,800",1*,"?25,00,000*",100,,,
Punjab,"Guru Govind Singh, Faridkot",RADIATION ONCOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"CMC, Ludhiana",RADIATION ONCOLOGY,PB Priv-CMC Open,"?6,50,000*","?46,000",0,?0,775,,,
Punjab,"CMC, Ludhiana",RADIATION ONCOLOGY,PB Priv-CMC Min.Serv.,"?6,50,000*","?46,000",3*,Info not available*,775,,,
Punjab,"CMC, Ludhiana",RADIATION ONCOLOGY,PB Priv-CMC NRI,"?1,04,38,000*","?46,000",0,?0,775,,,
Punjab,"Govt Med Coll, Patiala",RADIO DIAGNOSIS,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Govt Med Coll, Amritsar",RADIO DIAGNOSIS,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"DMC, Ludhiana",RADIO DIAGNOSIS,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",RADIO DIAGNOSIS,PB Priv-CMC Open,"?6,50,000*","?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",RADIO DIAGNOSIS,PB Priv-DMC Mgmt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",RADIO DIAGNOSIS,PB Priv-SGRDGener.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Adesh IMS, Bhatinda",RADIO DIAGNOSIS,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",RADIO DIAGNOSIS,PB Priv-SGRDSikhMin.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"CMC, Ludhiana",RADIO DIAGNOSIS,PB Priv-CMC Min.Serv.,"?6,50,000*","?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",RADIO DIAGNOSIS,PB Priv-AdeshGenMerit,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",RADIO DIAGNOSIS,PB Priv-DMC NRI,"?54,28,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",RADIO DIAGNOSIS,PB Priv-CMC NRI,"?1,04,38,000*","?46,000",0,?0,775,,,
Punjab,"SDRD, Amritsar",RADIO DIAGNOSIS,PB Priv-SGRDGenNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"SDRD, Amritsar",RADIO DIAGNOSIS,PB Priv-SGRDSikhMinNRI,"?41,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Govt Med Coll, Patiala",SPM,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Govt Med Coll, Amritsar",SPM,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Guru Govind Singh, Faridkot",SPM,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",SPM,PB Priv-DMC Govt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",SPM,PB Priv-CMC Open,"?2,60,000*","?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",SPM,PB Priv-DMC Mgmt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",SPM,PB Priv-SGRDGener.,"?25,000*",Info not available,0,?0,800,,,
Punjab,"Adesh IMS, Bhatinda",SPM,PB Priv-AdeshAllIndia,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",SPM,PB Priv-SGRDSikhMin.,"?25,000*","?65,000",0,?0,800,,,
Punjab,"CMC, Ludhiana",SPM,PB Priv-CMC Min.Serv.,"?2,60,000*","?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",SPM,PB Priv-AdeshGenMerit,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"DMC, Ludhiana",SPM,PB Priv-DMC NRI,"?8,35,000*","?50,000",0,?0,1326,,,
Punjab,"Guru Govind Singh, Faridkot",TBRD,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"Govt Med Coll, Amritsar",TBRD,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",TBRD,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"SDRD, Amritsar",TBRD,PB Priv-SGRDGener.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
Punjab,"Adesh IMS, Bhatinda",TBRD,PB Priv-AdeshAllIndia,"?14,90,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",TBRD,PB Priv-SGRDSikhMin.,"?14,00,000*","?65,000",1*,"?15,00,000*",800,,,
