State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",MICROBIOLOGY,TN Mgmt-Telugu Min,"?4,35,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",MICROBIOLOGY,TN Mgmt-Telugu Min,"?4,35,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",MICROBIOLOGY,TN Mgmt-Malayalam Min,"?4,35,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",MICROBIOLOGY,TN CMC-General Merit,"?65,470*","?51,000",0,?0,2879,,,
Tamil Nadu,"CMC, Vellore",MICROBIOLOGY,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",MICROBIOLOGY,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",MICROBIOLOGY,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",NUCLEAR MEDICINE,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",NUCLEAR MEDICINE,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",NUCLEAR MEDICINE,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"Velammal Med Col, Madurai",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"Madha Medical College, Chennai",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Tagore Med Coll, Chennai",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,818,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"PSG IMS, Coimbatore",PAEDIATRICS,TN Mgmt Quota,"?15,50,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Velammal Med Col, Madurai",PAEDIATRICS,TN NRI Quota,"?26,00,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"Madha Medical College, Chennai",PAEDIATRICS,TN NRI Quota,"?26,00,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Tagore Med Coll, Chennai",PAEDIATRICS,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,818,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,PAEDIATRICS,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",PAEDIATRICS,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",PAEDIATRICS,TN NRI Quota,"?26,00,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"PSG IMS, Coimbatore",PAEDIATRICS,TN NRI Quota,"?26,00,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Madha Medical College, Chennai",PAEDIATRICS,TN Mgmt-Christian Min,"?15,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",PAEDIATRICS,TN Mgmt-Telugu Min,"?15,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",PAEDIATRICS,TN Mgmt-Telugu Min,"?15,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",PAEDIATRICS,TN Mgmt-Malayalam Min,"?15,50,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",PAEDIATRICS,TN CMC-General Merit,"?65,470*","?51,000",1,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",PAEDIATRICS,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",PAEDIATRICS,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",PAEDIATRICS,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"St. Peters Medical Coll, Hosur",PATHOLOGY,TN Mgmt Quota,"?4,35,000*",Info not available,Info Not Available,Info not available,Info Not Available,,,
Tamil Nadu,"PSG IMS, Coimbatore",PATHOLOGY,TN Mgmt Quota,"?4,35,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Tagore Med Coll, Chennai",PATHOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,818,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,PATHOLOGY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,700,,,
