State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,Govt Thiruvannamalai Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",500,,,
Tamil Nadu,"Stanley Med Coll, Chennai",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1661,,,
Tamil Nadu,"Rajah Muthiah, Annamalainagar",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1400,,,
Tamil Nadu,Govt Sivagangai Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",Info Not Available,,,
Tamil Nadu,"Mohan Kumaramangalam, Salem",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1642,,,
Tamil Nadu,"KAPV Med Coll, Trichy",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2500,,,
Tamil Nadu,Tirunelveli Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1737,,,
Tamil Nadu,"Madurai Med Coll, Madurai",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",3518,,,
Tamil Nadu,Chengalpattu Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",700,,,
Tamil Nadu,"Govt Med Coll, Omandurar",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",Info Not Available,,,
Tamil Nadu,Thanjavur Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1466,,,
Tamil Nadu,Coimbatore Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1182,,,
Tamil Nadu,"Madras Med Coll, Chennai",GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",7285,,,
Tamil Nadu,Govt Dharmapuri Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",Info Not Available,,,
Tamil Nadu,Govt Thiruvarur Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",555,,,
Tamil Nadu,Govt Villupuram Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",670,,,
Tamil Nadu,Govt Theni Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",940,,,
Tamil Nadu,Govt Thoothukudi Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",1212,,,
Tamil Nadu,Govt Vellore Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",2858,,,
Tamil Nadu,Kanyakumari Med Coll,GENERAL MEDICINE,TN Govt Quota,"?50,000*","?52,451*",2*,"?40,00,000*",840,,,
Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",GENERAL MEDICINE,TN Govt Quota,"?2,50,000*","?1,11,780*",2*,"?10,00,000*",470,,,
Tamil Nadu,"PSG IMS, Coimbatore",GENERAL MEDICINE,TN Govt Quota,"?3,50,000*","?25,000*",0,?0,1130,,,
