State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Kerala,"TD Med Coll, Allepey",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Govt Med Coll, Ernakulam",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",700,,,
Kerala,"Academy of Med Sci, Pariyaram",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1752,,,
Kerala,"Govt Med Coll, Thrissur",MICROBIOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1400,,,
Kerala,"Believers Church, Thiruvalla",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,750,,,
Kerala,"SreeUthradomThirunal,Trivandrum",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,Info Not Available,,,
Kerala,"Malabar Med Coll, Kozhikode",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",1,"?20,00,000",720,,,
Kerala,"KMCT Med Coll, Kozhikode",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,790,,,
Kerala,"MES Med Coll, Malappuram",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"Sree Gokulam, Trivandrum",MICROBIOLOGY,KER Self Fin. Seats,"?10,61,897*","?53,000",0,?0,760,,,
Kerala,"Pushpagiri IMS, Tiruvalla",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?43,000",0,?0,955,,,
Kerala,"Karuna Med Coll, Palakkad",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062","?53,000",0,?0,500,,,
Kerala,"Kannur Med Coll, Kannur",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062","?53,000",0,?0,700,,,
Kerala,"Jubilee Mission, Thrissur",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,1450,,,
Kerala,"Dr Somervel Mem, Karakonam",MICROBIOLOGY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,695,,,
Kerala,"TD Med Coll, Allepey",PAEDIATRICS,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Medical College, Trivandrum",PAEDIATRICS,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
