State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Haryana,"Al Falah SchooloffMS,Faridabad",GENERAL MEDICINE,HAR Priv-Govt Quota,"?29,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",GENERAL MEDICINE,HAR Priv-Govt Quota,"?35,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"NC Med Coll, Panipat",GENERAL MEDICINE,HAR Priv-Govt Quota,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"World College of MS&RC, Jhajjar",GENERAL MEDICINE,HAR Priv-Govt Quota,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",GENERAL MEDICINE,HAR Priv-Mgmt,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"Al Falah SchooloffMS,Faridabad",GENERAL MEDICINE,HAR Priv-Mgmt,"?29,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",GENERAL MEDICINE,HAR Priv-Mgmt,"?35,00,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"NC Med Coll, Panipat",GENERAL MEDICINE,HAR Priv-Mgmt,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"World College of MS&RC, Jhajjar",GENERAL MEDICINE,HAR Priv-Mgmt,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Adesh Med Coll, Shahabad",GENERAL MEDICINE,Haryana Priv IP,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"NC Med Coll, Panipat",GENERAL MEDICINE,Haryana Priv IP,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"World College of MS&RC, Jhajjar",GENERAL MEDICINE,Haryana Priv IP,"?14,02,000*","?56,100",0,?0,Info Not Available,,,
Haryana,"Al Falah SchooloffMS,Faridabad",GENERAL MEDICINE,Haryana Priv NRI,"?66,80,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"SGGST Med Coll, Gurgaon",GENERAL MEDICINE,Haryana Priv NRI,"?52,60,000*","?56,100",Info Not Available,Info not available,720,,,
Haryana,"Adesh Med Coll, Shahabad",GENERAL MEDICINE,Haryana Priv NRI,"?14,02,000*","?44,000",0,?0,775,,,
Haryana,"NC Med Coll, Panipat",GENERAL MEDICINE,Haryana Priv NRI,"?14,02,000*","?40,000",0,?0,680,,,
Haryana,"Al Falah SchooloffMS,Faridabad",GENERAL MEDICINE,HAR Priv-Minority,"?29,90,000*","?55,000",0,?0,Info Not Available,,,
Haryana,"ESIC Med Coll, Faridabad",IHBT,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"ESIC Med Coll, Faridabad",IHBT,HAR Govt-All,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"ESIC Med Coll, Faridabad",MICROBIOLOGY,HAR Govt-Inst. Pref,"?2,50,000*","?1,15,853*",2*,"?10,00,000*",625,,,
Haryana,"Kalpana Chawala Govt MC,Karnal",MICROBIOLOGY,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
Haryana,"Pt BD Sharma, Rohtak",MICROBIOLOGY,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,2080,,,
Haryana,"SHKM, Nalhar",MICROBIOLOGY,HAR Govt-Inst. Pref,"?1,25,000*","?1,00,980*",0*,?0*,500,,,
