State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
Andhra Pradesh,"NRI Med Coll, Guntur",DERMATOLOGY,AP Govt-NS APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",DERMATOLOGY,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Kurnool Med Coll, Kurnool",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Govt Med Coll, Ananthapuram",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Andhra Med Coll, Vizag",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"SV Med Coll, Tirupati",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",DERMATOLOGY,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"VMC, Kurnool",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",650
Andhra Pradesh,"Fathima IMS,Kadapa",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?25,000*",1*,"?40,00,000*",750
Andhra Pradesh,"NRI Inst of Med Sci, Vizag",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?40,000*",1*,"?40,00,000*",980
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"Narayana Med Coll, Nellore",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"GVP Med Coll, Vizag",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",750
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"Apollo IMS&R, Chittoor",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",850
Andhra Pradesh,"Konaseema IMS, Amalapuram",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Santhiram Med Coll, Nandyal",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",930
Andhra Pradesh,"GSL Med Coll, Rajahmundry",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Katuri Med Coll, Guntur",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",1100
Andhra Pradesh,"Maharajah IMS, Vizianagaram",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",850
Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?28,000*",1*,"?40,00,000*",790
Andhra Pradesh,"NRI Med Coll, Guntur",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"PES IMS, Kuppam",DERMATOLOGY,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Govt Siddhartha, Vijaywada",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Kurnool Med Coll, Kurnool",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Guntur Med Coll, Guntur",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Govt Med Coll, Ananthapuram",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Andhra Med Coll, Vizag",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"SV Med Coll, Tirupati",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",DERMATOLOGY,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,AP Govt-NS UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"PES IMS, Kuppam",EMERGENCY MEDICINE,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Narayana Med Coll, Nellore",EMERGENCY MEDICINE,AP Govt-NS UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Guntur Med Coll, Guntur",EMERGENCY MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"SVIMS, Tirupati",EMERGENCY MEDICINE,AP Govt-NS UNR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"PES IMS, Kuppam",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Narayana Med Coll, Nellore",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Guntur Med Coll, Guntur",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"SVIMS, Tirupati",EMERGENCY MEDICINE,AP Govt-Serv UNR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,AP Govt-Serv LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,AP Govt-Serv LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Guntur Med Coll, Guntur",EMERGENCY MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",EMERGENCY MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,AP Govt-NS LOC (AU),"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,AP Govt-NS LOC (AU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"Guntur Med Coll, Guntur",EMERGENCY MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",EMERGENCY MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"PES IMS, Kuppam",EMERGENCY MEDICINE,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Narayana Med Coll, Nellore",EMERGENCY MEDICINE,AP Govt-NS LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"SVIMS, Tirupati",EMERGENCY MEDICINE,AP Govt-NS LOC (SVU),"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"PES IMS, Kuppam",EMERGENCY MEDICINE,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Narayana Med Coll, Nellore",EMERGENCY MEDICINE,AP Govt-Serv LOC (SVU),"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"SVIMS, Tirupati",EMERGENCY MEDICINE,AP Govt-Serv LOC (SVU),"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",EMERGENCY MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,AP Govt-NS APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"PES IMS, Kuppam",EMERGENCY MEDICINE,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Narayana Med Coll, Nellore",EMERGENCY MEDICINE,AP Govt-NS APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Guntur Med Coll, Guntur",EMERGENCY MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"SVIMS, Tirupati",EMERGENCY MEDICINE,AP Govt-NS APUR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"GreatEastern MedSch,Srikakulam",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?4,96,800*",Info not available*,1*,"?40,00,000*",780
Andhra Pradesh,"GSL Med Coll, Rajahmundry",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1140
Andhra Pradesh,"PES IMS, Kuppam",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",975
Andhra Pradesh,"Narayana Med Coll, Nellore",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?4,96,800*","?30,000*",1*,"?40,00,000*",1430
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Guntur Med Coll, Guntur",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"SVIMS, Tirupati",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?2,11,600*","?80,904*",1*,"?40,00,000*",1257
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",EMERGENCY MEDICINE,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,AP Govt-NS UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,AP Govt-Serv UNR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,AP Govt-Serv LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FAMILY MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FAMILY MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FAMILY MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,AP Govt-NS LOC (AU),"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Kurnool Med Coll, Kurnool",FAMILY MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,AP Govt-NS APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,AP Govt-Serv APUR,"?4,96,800*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FAMILY MEDICINE,AP Govt-Serv APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,AP Govt-NS UNR,"?1,55,250*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,AP Govt-NS UNR,"?1,55,250*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-NS UNR,"?1,55,250*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"SV Med Coll, Tirupati",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"ACSR Medical College, Nellore",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",FORENSIC MEDICINE,AP Govt-NS UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,AP Govt-Serv UNR,"?1,55,250*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,AP Govt-Serv UNR,"?1,55,250*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-Serv UNR,"?1,55,250*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"SV Med Coll, Tirupati",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"ACSR Medical College, Nellore",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",FORENSIC MEDICINE,AP Govt-Serv UNR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?1,55,250*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?1,55,250*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?1,55,250*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-Serv LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?1,55,250*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?1,55,250*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?1,55,250*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"Guntur Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-NS LOC (AU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-NS LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"SV Med Coll, Tirupati",FORENSIC MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Kurnool Med Coll, Kurnool",FORENSIC MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"ACSR Medical College, Nellore",FORENSIC MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",FORENSIC MEDICINE,AP Govt-NS LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"SV Med Coll, Tirupati",FORENSIC MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Kurnool Med Coll, Kurnool",FORENSIC MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"ACSR Medical College, Nellore",FORENSIC MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",FORENSIC MEDICINE,AP Govt-Serv LOC (SVU),"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-Serv LOC (OU),"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,AP Govt-NS APUR,"?1,55,250*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,AP Govt-NS APUR,"?1,55,250*","?30,000*",1*,"?40,00,000*",1200
Andhra Pradesh,"NRI Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-NS APUR,"?1,55,250*","?27,000*",1*,"?40,00,000*",1050
Andhra Pradesh,"Andhra Med Coll, Vizag",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1030
Andhra Pradesh,"SV Med Coll, Tirupati",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",940
Andhra Pradesh,"Guntur Med Coll, Guntur",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1170
Andhra Pradesh,"Kurnool Med Coll, Kurnool",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1150
Andhra Pradesh,"Rangaraya Med Coll, Kakinada",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",1450
Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",532
Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",715
Andhra Pradesh,"ACSR Medical College, Nellore",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",355
Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Govt Siddhartha, Vijaywada",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",707
Andhra Pradesh,"Govt Med Coll, Ananthapuram",FORENSIC MEDICINE,AP Govt-NS APUR,"?48,600*","?60,823",1*,"?40,00,000*",500
Andhra Pradesh,"Konaseema IMS, Amalapuram",FORENSIC MEDICINE,AP Govt-Serv APUR,"?1,55,250*","?30,000*",1*,"?40,00,000*",840
Andhra Pradesh,"Alluri Sitaram Raju, Eluru",FORENSIC MEDICINE,AP Govt-Serv APUR,"?1,55,250*","?30,000*",1*,"?40,00,000*",1200
