State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Rajasthan,"PIMS(Pacific), Umarda, Udaipur",GENERAL MEDICINE,RAJ Priv-Govt Quota,"?80,00,000*",Info not available*,0,?0,750,,,
Rajasthan,"American Intl IMS, Bedwas",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?75,00,000*","?20,000",0,?0,700,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?85,00,000*","?25,000",0,?0,775,,,
Rajasthan,"PMCH(Pacific), Udaipur",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?1,20,00,000*",?0*,0,?0,Info Not Available,,,
Rajasthan,Jaipur National Univ IMS,GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?70,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?81,25,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?75,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?65,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"PIMS(Pacific), Umarda, Udaipur",GENERAL MEDICINE,RAJ Priv-Mgmt Quota,"?1,10,00,000*",Info not available*,0,?0,750,,,
Rajasthan,"Govt Med Coll, Bharatpur",GENERAL MEDICINE,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",GENERAL MEDICINE,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"SMS, Jaipur",GERIATRICS,RAJ Govt - Govt Quota,"?11,647*","?82,800*",2*,"?25,00,000*",5702,,,
Rajasthan,"SNMC, Jodhpur",GERIATRICS,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",3101,,,
