Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Beds,Bond Years,Bond Penalty,Stipend Year 1
1,142109,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,142143,Tamil Nadu,"SRM Katt DentColl,Kancheepuram",BDS,DEEMED PS,Open,390000,1600,0,0,Info not available
1,142169,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,142187,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,142274,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,142329,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,142339,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,142347,Telangana,"Govt Med Coll, Narayanpet",MBBS,AI,ST,14000,Info Not Available,0,0,25960
1,142363,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,142377,Pondicherry,"MG Dental Coll, Pondicherry",BDS,AI,SC,43420,146,0,0,20000
1,142404,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
1,142463,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,142521,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,142542,Odisha,"IMS & SUM, Bhubaneswar",MBBS,DEEMED PS,Open,2195000,1410,0,0,29500
1,142560,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,142605,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,142714,Tamil Nadu,"Govt Med Coll, Dindigul",MBBS,AI,ST,18073,901,0,0,27315
1,142749,Andhra Pradesh,"GITAM IMS, Vizag",MBBS,DEEMED PS,Open,2537000,780,0,0,Info not available
1,142754,Maharashtra,"DY Patil, Navi Mumbai",MBBS,DEEMED PS,Open,2700000,1662,0,0,18000
1,142800,Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
1,142811,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,142812,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,142813,Gujarat,"SBKS, Vadadora",MBBS,DEEMED PS,Open,2275000,1340,0,0,Info not available
1,142895,Tamil Nadu,"Govt Med Coll, Krishnagiri",MBBS,AI,ST,18073,Info Not Available,0,0,27315
1,142908,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,142946,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,142950,Haryana,Amrita School of Med. Faridabad,MBBS,DEEMED PS,Open,2594800,Info Not Available,0,0,24310
1,142985,Telangana,"ESIC Med Coll,Sanath Nagar",MBBS,ES,SC,24000,690,1,500000,26300
1,143021,Karnataka,"Govt Dental Coll, Bangalore",BDS,AI,SC,49350,Info Not Available,Info Not Available,Info not available,Info not available
1,143032,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,143039,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,143054,Karnataka,"Kasturba Med Coll, Manipal",MBBS,DEEMED NRI,Open,4231200,2032,Info Not Available,Info not available,30000
1,143103,Tamil Nadu,"Govt Med Coll, Dindigul",MBBS,AI,ST,18073,901,0,0,27315
1,143115,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,143118,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,143203,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,143256,Karnataka,"Manipal Coll Dental, Manipal",BDS,DEEMED PS,Open,550000,Info Not Available,Info Not Available,Info not available,Info not available
1,143259,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,143281,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
1,143297,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,143319,Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,DEEMED PS,Open,1795000,1500,0,0,Info not available
1,143340,Kerala,"Govt Med Coll, Kozhikode",MBBS,AI,Open-PwD,23150,3025,0,0,27300
1,143386,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,143403,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,143431,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,143512,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,143559,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,143599,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,143630,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,143632,Madhya Pradesh,"Govt Coll of Dentistry, Indore",BDS,AI,SC,100000,Info Not Available,0,0,13409
1,143696,Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,MUSLIM MIN,Open,2300000,910,Info Not Available,Info not available,12000
1,143700,Tamil Nadu,Govt Sivagangai Med Coll,MBBS,AI,ST,18073,Info Not Available,0,0,27315
1,143713,Maharashtra,"DY Patil, Kolhapur",MBBS,DEEMED PS,Open,2400000,800,0,0,Info not available
1,143722,Tamil Nadu,"Saveetha Dental Coll, Chennai",BDS,DEEMED PS,Open,910000,Info Not Available,0,0,15000
1,143747,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
1,143763,Tamil Nadu,"Govt Med Coll, Nagapattinam",MBBS,AI,ST,18073,Info Not Available,0,0,27315
1,143902,Jammu and Kashmir,"Indira Gandhi Govt Dental,Jammu",BDS,AI,SC,26250,Info Not Available,0,0,Info not available
1,143935,Tamil Nadu,"Meenakshi Med Coll, Enathur",MBBS,DEEMED PS,Open,2300000,1110,0,0,Info not available
1,143944,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,144029,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
1,144041,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,144056,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,144167,Karnataka,"Manipal Coll Dental, Manipal",BDS,DEEMED PS,Open,550000,Info Not Available,Info Not Available,Info not available,Info not available
1,144168,Tamil Nadu,"Bhaarat Med Coll, Chennai",MBBS,DEEMED PS,Open,2750000,500,0,0,Info not available
1,144224,Tamil Nadu,"Govt Med Coll, Nagapattinam",MBBS,AI,ST,18073,Info Not Available,0,0,27315
1,144234,Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,Open,1900000,1130,Info Not Available,Info not available,Info not available
1,144236,Karnataka,"Yenepoya Dental Coll, Yenepoya",BDS,MUSLIM MIN,Open,526000,Info Not Available,Info Not Available,Info not available,5500
1,144260,Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED PS,Open,2580000,1110,0,0,Info not available
1,144443,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,144466,Tamil Nadu,"Sree Balaji Med Coll, Chennai",MBBS,DEEMED PS,Open,3050000,1250,0,0,Info not available
1,144468,Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED PS,Open,2580000,1110,0,0,Info not available
1,144494,Delhi,"Maulana Azad IDS, New Delhi",BDS,DU,SC,5395,Info Not Available,Info Not Available,Info not available,Info not available
1,144502,Karnataka,"Manipal Coll Dental, Manipal",BDS,DEEMED PS,Open,550000,Info Not Available,Info Not Available,Info not available,Info not available
1,144535,Tamil Nadu,"Shri Satya Sai, Kancheepuram",MBBS,DEEMED PS,Open,2402000,1120,0,0,2500
1,144537,Haryana,Amrita School of Med. Faridabad,MBBS,DEEMED PS,Open,2594800,Info Not Available,0,0,24310
1,144554,Karnataka,"Yenepoya Med Coll, Mangalore",MBBS,DEEMED PS,Open,2300000,910,Info Not Available,Info not available,12000
1,144580,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
1,144633,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,144637,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,144665,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,144666,Gujarat,"Govt Dental Coll, Jamnagar",BDS,AI,SC,20000,1400,Info Not Available,Info not available,20160
1,144700,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,144713,Karnataka,"KLE VK Inst of DentSci,Belgaum",BDS,DEEMED PS,Open,373000,Info Not Available,Info Not Available,Info not available,Info not available
1,144747,Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED PS,Open,2580000,1110,0,0,Info not available
1,144766,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,144777,Delhi,"Lady Hardinge, Delhi",MBBS,DU,ST,1665,877,1,1500000,24000
1,144827,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,144899,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,144916,Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,DEEMED PS,Open,2100000,940,0,0,25000
1,144980,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
1,144983,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,145045,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,145060,Tamil Nadu,"Govt Med Coll, Virudhunagar",MBBS,AI,ST,18073,Info Not Available,0,0,27315
1,145082,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,145102,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
1,145121,Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,Open,1900000,1130,Info Not Available,Info not available,Info not available
1,145174,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,145226,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,145406,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,145425,Madhya Pradesh,"Govt Coll of Dentistry, Indore",BDS,AI,SC,100000,Info Not Available,0,0,13409
1,145426,Maharashtra,"MGM Med Coll, Nerul",MBBS,DEEMED PS,Open,2350000,1200,0,0,Info not available
1,145433,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,145456,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,145478,Maharashtra,"DY Patil, Pimpri, Pune",MBBS,DEEMED PS,Open,2700000,2011,0,0,Info not available
1,145623,Haryana,Amrita School of Med. Faridabad,MBBS,DEEMED PS,Open,2594800,Info Not Available,0,0,24310
1,145625,Tamil Nadu,"Govt Med Coll, Virudhunagar",MBBS,AI,ST,18073,Info Not Available,0,0,27315
1,145655,Karnataka,"Manipal Coll Dental, Manipal",BDS,DEEMED PS,Open,550000,Info Not Available,Info Not Available,Info not available,Info not available
1,145680,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
1,145689,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,145698,Karnataka,"Sri Siddhartha IMS, T. Begur",MBBS,DEEMED PS,Open,1880000,720,Info Not Available,Info not available,Info not available
1,145741,Odisha,"IMS & SUM, Bhubaneswar",MBBS,DEEMED PS,Open,2195000,1410,0,0,29500
1,145773,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,145782,Pondicherry,"SLIMS, Pondicherry",MBBS,DEEMED PS,Open,2600000,1230,0,0,Info not available
1,145817,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
1,145911,Delhi,"Maulana Azad IDS, New Delhi",BDS,DU,SC,5395,Info Not Available,Info Not Available,Info not available,Info not available
1,145941,Maharashtra,"DY Patil, Kolhapur",MBBS,DEEMED PS,Open,2400000,800,0,0,Info not available
1,145951,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,145959,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,146023,Kerala,"Amrita SchoolofDentistry,Kochi",BDS,DEEMED PS,Open,480010,Info Not Available,0,0,3500
1,146061,Karnataka,"KLE VK Inst of DentSci,Belgaum",BDS,DEEMED PS,Open,373000,Info Not Available,Info Not Available,Info not available,Info not available
1,146107,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,146134,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
1,146158,Gujarat,"Govt Dental Coll, Jamnagar",BDS,AI,SC,20000,1400,Info Not Available,Info not available,20160
1,146174,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MBBS,ES,SC,24000,500,1,500000,20000
1,146176,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,146227,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,146259,Telangana,"ESIC Med Coll,Sanath Nagar",MBBS,ES,SC,24000,690,1,500000,26300
1,146263,Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,Open,1900000,1130,Info Not Available,Info not available,Info not available
1,146297,Karnataka,"JSS Dental Coll, Mysore",BDS,DEEMED PS,Open,551100,350,0,0,Info not available
1,146305,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,146316,Himachal Pradesh,"Govt Dental Coll, Shimla",BDS,AI,SC,37000,Info Not Available,Info Not Available,Info not available,20000
1,146379,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,146394,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
1,146400,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,146428,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,146434,Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,DEEMED PS,Open,2100000,940,0,0,25000
1,146443,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,146452,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,146462,Tamil Nadu,"Sri Ramachandra Dental,Chennai",BDS,DEEMED PS,Open,600000,1800,0,0,Info not available
1,146528,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,146564,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MBBS,ES,SC,24000,500,1,500000,20000
1,146568,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,146583,Andhra Pradesh,"Govt Dental Coll, Kadapa",BDS,AI,SC,9000,750,0,0,Info not available
1,146590,Haryana,"MMIMS, Mullana, Ambala",MBBS,DEEMED PS,Open,1818300,940,0,0,12000
1,146595,Gujarat,"Govt Dental Coll, Ahmedabad",BDS,AI,SC,20000,Info Not Available,Info Not Available,Info not available,20160
1,146635,Karnataka,"ESI, Bangalore",MBBS,ES,SC,24000,530,1,500000,26300
1,146637,Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,DEEMED PS,Open,1795000,1500,0,0,Info not available
1,146689,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,146733,Rajasthan,"SMS, Jaipur",MBBS,AI,OBC-PwD,96100,5702,2,1000000,20000
1,146757,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,146777,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,146814,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,146818,Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,DEEMED PS,Open,1795000,1500,0,0,Info not available
1,146901,Karnataka,"ESI, Bangalore",MBBS,ES,SC,24000,530,1,500000,26300
1,146946,Karnataka,"Siddhartha Med Coll, Tumkur",MBBS,DEEMED PS,Open,1880000,960,Info Not Available,Info not available,Info not available
1,147032,Odisha,"IMS & SH, Campus II, Phulnakhara",MBBS,DEEMED PS,Open,1795000,1500,0,0,Info not available
1,147037,Kerala,"Govt Dental Coll, Trivandrum",BDS,AI,SC,20840,Info Not Available,0,0,27300
1,147047,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
1,147048,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,147086,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,147089,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,147354,Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,Open,1900000,1130,Info Not Available,Info not available,Info not available
1,147450,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,147482,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,147525,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,147544,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,147552,Tamil Nadu,"Sri Lalithambigai Med, Chennai",MBBS,DEEMED PS,Open,2100000,940,0,0,25000
1,147632,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,147648,Karnataka,"Jagadguru Gangadhar, Hubli",MBBS,DEEMED PS,Open,1920000,330,Info Not Available,Info not available,Info not available
1,147655,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,147713,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
1,147733,Tamil Nadu,"Saveetha, Kanchipuram",MBBS,DEEMED PS,Open,2700000,1250,0,0,Info not available
1,147740,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,147760,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,147766,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
1,147795,Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",MBBS,ES,SC,24000,470,1,500000,26300
1,147842,Maharashtra,"BVDU Dental Coll, Pune",BDS,DEEMED PS,Open,591250,Info Not Available,0,0,Info not available
1,147872,Karnataka,"Manipal Coll Dental, Mangalore",BDS,DEEMED PS,Open,490000,Info Not Available,Info Not Available,Info not available,Info not available
1,147894,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
1,147895,Telangana,"Govt Dental Coll, Hyderabad",BDS,AI,SC,14000,Info Not Available,0,0,25960
1,147900,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,147925,Tamil Nadu,"Vinayaka Missions, Salem",MBBS,DEEMED PS,Open,2250000,560,0,0,5000
1,147932,Maharashtra,"MGM Med Coll, Navi Mumbai",MBBS,DEEMED PS,Open,2350000,1740,0,0,10000
1,147945,Uttarakhand,"AIIMS, Rishikesh",MBBS,AIIMS SO,Open-PwD,1350,960,0,0,30700
1,147972,Odisha,"Kalinga IMS, Bhubaneswar",MBBS,DEEMED PS,Open,1850000,2600,0,0,30000
1,148010,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,148028,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,148101,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,148116,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
1,148141,Maharashtra,"JN Med College, Meghe, Wardha",MBBS,DEEMED PS,Open,2325000,2150,0,0,10000
1,148166,Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED PS,Open,2580000,1110,0,0,Info not available
1,148211,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,148229,Maharashtra,"BVDU, Pune",MBBS,DEEMED PS,Open,2855600,856,0,0,Info not available
1,148235,Tamil Nadu,"SRMC & RI, Chennai",MBBS,DEEMED PS,Open,3003000,1800,0,0,Info not available
1,148246,Tamil Nadu,"ESI PGIMSR, KK Nagar, Chennai",MBBS,ES,SC,24000,470,1,500000,26300
1,148280,Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,Open,1900000,1130,Info Not Available,Info not available,Info not available
1,148302,Kerala,"Amrita School of Med, Kochi",MBBS,DEEMED PS,Open,2580000,1110,0,0,Info not available
1,148344,Telangana,"Govt Dental Coll, Hyderabad",BDS,AI,SC,14000,Info Not Available,0,0,25960
1,148356,Karnataka,"SDU Med Coll, Kolar",MBBS,DEEMED PS,Open,1940000,1100,Info Not Available,Info not available,17000
1,148436,Odisha,"IMS & SUM, Bhubaneswar",MBBS,DEEMED PS,Open,2195000,1410,0,0,29500
1,148474,Maharashtra,"MGM Med Coll, Aurangabad",MBBS,DEEMED PS,Open,2350000,700,0,0,18000
1,148636,Karnataka,"Shri BM Patil, Vijayapura",MBBS,DEEMED PS,Open,1900000,1130,Info Not Available,Info not available,Info not available
1,148701,Delhi,"ESIC Dental Coll, New Delhi",BDS,IP,SC,100000,Info Not Available,1,500000,Info not available
1,148742,Maharashtra,"BV Dental Coll, Sangli",BDS,DEEMED PS,Open,414750,280,0,0,Info not available
