Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Parul IMS&R, Vadodara",OBG,"₹30,00,000*","₹1,00,800*",0,₹0,750,1395(1),1395(1),1875(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Adani Institute, Bhuj",RADIO DIAGNOSIS,"₹33,00,000*","₹84,000*",0,₹0,750,1879(1),1879(1),1879(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",EMERGENCY MEDICINE,-,-,-,-,750,1568(1),1445(1),1883(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"AMCET, Ahmedabad",ENT,-,-,-,-,1050,1402(1),1548(2),1891(2),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"GCS Med Coll, Ahmedabad",PAEDIATRICS,"₹19,00,000*","₹84,000*",0,₹0,750,1551(1),1913(1),1913(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Medical College, Baroda",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1914(1),1914(1),1914(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Surat Municipal, Surat",GENERAL SURGERY,"₹18,64,000*","₹84,000*",0,₹0,750,1928(1),1945(1),1945(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"MP Shah, Jamnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1125(1),1963(1),1963(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"CU Shah, Surendra Nagar",TBRD,"₹24,00,000*","₹84,000*",0,₹0,590,1369(1),1451(1),1965(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Bhavnagar",DERMATOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1991(1),1991(1),1991(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GCS Med Coll, Ahmedabad",DERMATOLOGY,"₹27,00,000*","₹84,000*",0,₹0,750,1998(1),1998(1),1998(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Adani Institute, Bhuj",ENT,"₹12,00,000*","₹84,000*",0,₹0,750,2001(1),2001(1),2001(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"CU Shah, Surendra Nagar",ENT,-,-,-,-,590,-,1744(1),2003(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Adani Institute, Bhuj",ENT,"₹12,00,000*","₹84,000*",0,₹0,750,1694(1),1835(1),2005(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1041(1),2018(1),2018(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",PAEDIATRICS,"₹32,00,000*","₹84,000*",0,₹0,1000,2030(1),2030(1),2030(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Surat Municipal, Surat",OPHTHALMOLOGY,"₹18,64,000*","₹84,000*",0,₹0,750,1253(1),1629(1),2038(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",ENT,"₹18,64,000*","₹84,000*",0,₹0,750,1722(1),1787(1),2040(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GMERS, Sola",PATHOLOGY,"₹6,25,000*","₹84,000*",0,₹0,900,1594(1),1986(1),2050(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Surat Municipal, Surat",OBG,"₹18,64,000*","₹84,000*",0,₹0,750,2064(1),2064(1),2064(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GCS Med Coll, Ahmedabad",ANAESTHESIOLOGY,"₹11,00,000*","₹84,000*",0,₹0,750,1709(1),2065(1),2065(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"MP Shah, Jamnagar",DMRD,"₹20,000*","₹75,600*",1*,"₹40,00,000*",1250,591(1),2070(1),2070(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Gotri, Vadodara",OPHTHALMOLOGY,"₹10,00,000*","₹84,000*",0,₹0,730,2091(1),2091(1),2091(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"MP Shah, Jamnagar",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1111(1),1519(1),2096(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"CU Shah, Surendra Nagar",RADIO DIAGNOSIS,"₹33,00,000*","₹84,000*",0,₹0,590,2118(1),2118(1),2118(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"GMERS, Sola",OBG,"₹11,25,000*","₹84,000*",0,₹0,900,1814(1),1814(1),2119(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"PDU Med Coll, Rajkot",DERMATOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,1578(1),2128(1),2128(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Parul IMS&R, Vadodara",OBG,"₹30,00,000*","₹1,00,800*",0,₹0,750,1730(1),1730(1),2134(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",PSYCHIATRY,"₹13,00,000*","₹84,000*",0,₹0,350,1292(1),1292(1),2137(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Adani Institute, Bhuj",PAEDIATRICS,"₹27,00,000*","₹84,000*",0,₹0,750,1913(1),2145(1),2145(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"GMERS, Gandhinagar",OPHTHALMOLOGY,"₹10,00,000*","₹84,000*",0,₹0,980,1636(1),1695(1),2152(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Parul IMS&R, Vadodara",RADIO DIAGNOSIS,"₹42,00,000*","₹1,00,800*",0,₹0,750,2183(1),2183(1),2183(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Medical College, Baroda",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2190(1),2190(1),2190(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Medical College, Baroda",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1411(1),1518(1),2202(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"NHL Med Coll, Ahmedabad",PSYCHIATRY,"₹7,93,000*","₹84,000*",0,₹0,2220,1867(1),1988(1),2210(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"PDU Med Coll, Rajkot",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,1418(1),1323(1),2213(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Govt Med Coll, Surat",PAEDIATRICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,2179(1),2221(1),2221(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"CU Shah, Surendra Nagar",ANAESTHESIOLOGY,"₹14,00,000*","₹84,000*",0,₹0,590,1888(1),2090(1),2272(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"MP Shah, Jamnagar",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2119(1),2303(1),2297(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"BJMC, Ahmedabad",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,1587(1),1932(1),2304(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inservice,IQ-SE,Gujarat,"BJMC, Ahmedabad",GENERAL MEDICINE,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,2350(1),2350(1),2350(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Adani Institute, Bhuj",PSYCHIATRY,"₹15,00,000*","₹84,000*",0,₹0,750,1599(1),1599(1),2354(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"CU Shah, Surendra Nagar",ORTHOPAEDICS,"₹25,00,000*","₹84,000*",0,₹0,590,2357(1),2357(1),2357(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"CU Shah, Surendra Nagar",OPHTHALMOLOGY,"₹15,00,000*","₹84,000*",0,₹0,590,1695(1),1492(1),2358(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Pramukhswami Med Coll, Karmsad",PAEDIATRICS,"₹32,00,000*","₹84,000*",0,₹0,1000,911(1),1085(1),1919(1),2370(1),-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"AMCET, Ahmedabad",OBG,"₹9,67,000*","₹1,00,800*",0,₹0,1050,2373(1),2373(1),2373(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",OPHTHALMOLOGY,"₹33,00,000*","₹84,000*",0,₹0,1000,1887(1),2392(1),2392(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"GCS Med Coll, Ahmedabad",TBRD,"₹28,00,000*","₹84,000*",0,₹0,750,-,1675(1),2395(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"GMERS, Sola",ENT,"₹8,75,000*","₹84,000*",0,₹0,900,1451(1),1554(1),1659(1),2414(1),-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Zydus Med Coll & Hosp, Dahod",ENT,"₹24,00,000*","₹84,000*",0,₹0,-,1675(1),2003(2),2419(2),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",GENERAL MEDICINE,"₹7,93,000*","₹84,000*",0,₹0,2220,2434(1),2434(1),2434(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Medical College, Baroda",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2023(1),2444(1),2444(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Govt Med Coll, Bhavnagar",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1552(1),2460(1),2460(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Adani Institute, Bhuj",GENERAL SURGERY,"₹24,00,000*","₹84,000*",0,₹0,750,2251(1),1535(1),2498(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"GMERS, Gotri, Vadodara",TBRD,"₹8,75,000*","₹84,000*",0,₹0,730,2227(1),2509(1),2509(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹15,00,000*","₹84,000*",0,₹0,750,1940(1),1940(1),2514(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"GCS Med Coll, Ahmedabad",TBRD,"₹21,00,000*","₹84,000*",0,₹0,750,1996(1),1996(1),2520(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Adani Institute, Bhuj",OBG,"₹27,00,000*","₹84,000*",0,₹0,750,2534(1),2534(1),2534(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Pramukhswami Med Coll, Karmsad",GENERAL SURGERY,"₹33,00,000*","₹84,000*",0,₹0,1000,1572(1),2062(1),2551(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"CU Shah, Surendra Nagar",PHARMACOLOGY,"₹4,00,000*","₹84,000*",0,₹0,590,2553(1),2553(1),2553(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt-NRI,NQ-NRI,Gujarat,"NHL Med Coll, Ahmedabad",PAEDIATRICS,"₹46,97,000*","₹84,000*",0,₹0,2220,2561(1),2561(1),2561(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",ORTHOPAEDICS,"₹25,00,000*","₹84,000*",0,₹0,350,2575(1),2575(1),2575(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",DPM (Psychiatry),"₹20,000*","₹75,600*",1*,"₹40,00,000*",720,-,-,2588(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"Adani Institute, Bhuj",OPHTHALMOLOGY,"₹24,00,000*","₹84,000*",0,₹0,750,1533(1),1838(1),2017(1),2506(1),2604(1),-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Zydus Med Coll & Hosp, Dahod",GENERAL SURGERY,"₹28,00,000*","₹84,000*",0,₹0,-,2568(1),2613(1),2613(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Surat Municipal, Surat",PAEDIATRICS,"₹18,64,000*","₹84,000*",0,₹0,750,2454(1),2623(1),2623(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"PDU Med Coll, Rajkot",ANAESTHESIOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,2187(1),2624(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"BJMC, Ahmedabad",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1557,-,2127(1),2684(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"PDU Med Coll, Rajkot",TBRD,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",750,-,2390(1),2704(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"Adani Institute, Bhuj",EMERGENCY MEDICINE,"₹15,00,000*","₹84,000*",0,₹0,750,2520(1),2520(1),2705(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inservice,IQ-SE,Gujarat,"Medical College, Baroda",OBG,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2714(1),2714(1),2714(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"BJMC, Ahmedabad",OPHTHALMOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,2739(1),2739(1),2739(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Govt Med Coll, Bhavnagar",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",720,1011(1),1011(1),1985(1),2742(1),-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"AMCET, Ahmedabad",EMERGENCY MEDICINE,"₹9,67,000*","₹1,00,800*",0,₹0,1050,2304(1),2769(1),2470(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Zydus Med Coll & Hosp, Dahod",PHARMACOLOGY,"₹7,250*","₹84,000*",0,₹0,-,2771(1),-,-,-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",PATHOLOGY,"₹8,00,000*","₹84,000*",0,₹0,750,2082(1),2082(1),2775(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Medical College, Baroda",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1250,1585(1),2369(1),2781(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"GMERS, Gotri, Vadodara",PATHOLOGY,"₹6,25,000*","₹84,000*",0,₹0,730,1877(1),2463(1),2782(1),-,-,-,-,-,-,-,-,-
GUJ Mgmt Quota,MQ-MQ,Gujarat,"CU Shah, Surendra Nagar",ANAESTHESIOLOGY,-,-,-,-,590,1904(1),2322(1),2801(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",IHBT,"₹8,00,000*","₹84,000*",0,₹0,1000,2828(1),-,-,-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",PHARMACOLOGY,"₹7,00,000*","₹84,000*",0,₹0,750,2466(1),2466(1),2829(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"GMERS, Gandhinagar",OPHTHALMOLOGY,"₹10,00,000*","₹84,000*",0,₹0,980,1988(1),2297(1),2835(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"CU Shah, Surendra Nagar",GENERAL SURGERY,"₹23,00,000*","₹84,000*",0,₹0,590,1287(1),2864(1),2864(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Medical College, Baroda",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1250,1847(1),2883(1),2883(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",PATHOLOGY,"₹8,00,000*","₹84,000*",0,₹0,750,2125(1),2477(1),2906(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"BJMC, Ahmedabad",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1557,-,2909(1),2909(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Medical College, Baroda",ENT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2913(1),2913(1),2913(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"Pramukhswami Med Coll, Karmsad",GENERAL MEDICINE,"₹32,00,000*","₹84,000*",0,₹0,1000,2613(1),2951(1),2951(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Parul IMS&R, Vadodara",ORTHOPAEDICS,"₹32,00,000*","₹1,00,800*",0,₹0,750,2702(1),2150(1),2954(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Parul IMS&R, Vadodara",PAEDIATRICS,"₹32,00,000*","₹1,00,800*",0,₹0,750,1838(1),1818(1),2964(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"Surat Municipal, Surat",PATHOLOGY,"₹12,50,000*","₹84,000*",0,₹0,750,2348(1),2782(1),2967(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"MP Shah, Jamnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,1431(1),2971(1),2971(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Pramukhswami Med Coll, Karmsad",SPM,"₹2,50,000*","₹84,000*",0,₹0,1000,2975(1),-,-,-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SC,Gujarat,"GCS Med Coll, Ahmedabad",GENERAL SURGERY,"₹15,00,000*","₹84,000*",0,₹0,750,2470(1),2470(1),2651(1),2983(1),-,-,-,-,-,-,-,-
GUJ Mgmt-NRI,NQ-NRI,Gujarat,"AMCET, Ahmedabad",OBG,"₹43,21,000*","₹1,00,800*",0,₹0,1050,3004(2),3004(2),3004(2),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Medical College, Baroda",GENERAL SURGERY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,3005(1),3005(1),3005(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Adani Institute, Bhuj",ANAESTHESIOLOGY,"₹12,00,000*","₹84,000*",0,₹0,750,2414(1),3012(1),3012(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-SE,Gujarat,"Adani Institute, Bhuj",GENERAL SURGERY,"₹24,00,000*","₹84,000*",0,₹0,750,3042(1),3042(1),3042(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",GENERAL MEDICINE,"₹25,00,000*","₹84,000*",0,₹0,350,3052(1),3052(1),3052(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Surat Municipal, Surat",OBG,"₹18,64,000*","₹84,000*",0,₹0,750,3058(1),3058(1),3058(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"Medical College, Baroda",EMERGENCY MEDICINE,-,-,-,-,1250,2845(1),2845(1),3065(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"BJMC, Ahmedabad",RADIATION ONCOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,1836(1),2435(1),2686(1),3070(1),-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Govt Med Coll, Surat",IHBT,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1150,-,3098(1),3098(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"GCS Med Coll, Ahmedabad",DERMATOLOGY,"₹27,00,000*","₹84,000*",0,₹0,750,2675(1),2675(1),3114(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"BJMC, Ahmedabad",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,1557,1710(1),3071(1),3123(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"CU Shah, Surendra Nagar",SPM,"₹2,50,000*","₹84,000*",0,₹0,590,2459(1),3127(1),3127(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-OP,Gujarat,"PDU Med Coll, Rajkot",SPM,"₹30,000*","₹1,00,800",0*,₹0*,750,2275(2),3144(2),2895(2),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"AMCET, Ahmedabad",ANAESTHESIOLOGY,"₹9,67,000*","₹1,00,800*",0,₹0,1050,1801(1),2210(1),3156(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"NHL Med Coll, Ahmedabad",DERMATOLOGY,"₹7,93,000*","₹84,000*",0,₹0,2220,2521(1),3157(1),3157(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-EW,Gujarat,"MP Shah, Jamnagar",ANATOMY,"₹30,000*","₹1,00,800",0*,₹0*,1250,3160(1),-,-,-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",PSYCHIATRY,"₹21,00,000*","₹84,000*",0,₹0,1000,2245(1),2284(1),2426(1),3173(1),-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-ST,Gujarat,"CU Shah, Surendra Nagar",RADIO DIAGNOSIS,"₹33,00,000*","₹84,000*",0,₹0,590,3193(1),3193(1),3193(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"Parul IMS&R, Vadodara",PATHOLOGY,"₹6,00,000*","₹1,00,800*",0,₹0,750,2835(1),3199(1),3199(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-OP,Gujarat,"GCS Med Coll, Ahmedabad",ANATOMY,"₹6,00,000*","₹84,000*",0,₹0,750,3240(1),3240(1),3240(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Medical College, Baroda",PSYCHIATRY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,2523(1),3244(1),2675(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inservice,IQ-OP,Gujarat,"BJMC, Ahmedabad",ORTHOPAEDICS,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1557,3246(1),-,-,-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Govt Med Coll, Bhavnagar",PHYSIOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,720,3252(1),-,-,-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"MP Shah, Jamnagar",PATHOLOGY,"₹30,000*","₹1,00,800",1*,"₹40,00,000*",1250,-,2853(1),3260(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-ST,Gujarat,"Dr MK Shah Med Coll, Ahmedabad",DERMATOLOGY,"₹23,00,000*","₹84,000*",0,₹0,350,2754(1),3003(1),3261(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SE,Gujarat,"Pramukhswami Med Coll, Karmsad",PHARMACOLOGY,"₹4,00,000*","₹84,000*",0,₹0,1000,2649(1),3265(1),3265(1),-,-,-,-,-,-,-,-,-
GUJ Govt-Inst. Pref,UQ-EW,Gujarat,"Pramukhswami Med Coll, Karmsad",PHARMACOLOGY,"₹4,00,000*","₹84,000*",0,₹0,1000,2383(1),2771(1),3343(1),-,-,-,-,-,-,-,-,-
GUJ Govt-AllGujStud.,GQ-SC,Gujarat,"PDU Med Coll, Rajkot",PHARMACOLOGY,"₹30,000*","₹1,00,800",0*,₹0*,750,2096(1),3354(1),3354(1),-,-,-,-,-,-,-,-,-
