Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2023 8,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
MAHA-Govt Quota,ST,Maharashtra,"Govt Med Coll, Aurangabad",RADIATION ONCOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,4266(1),-,4674(1),5152(1),5152(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Aurangabad",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5154(1),5154(1),5154(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"Topiwala, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,5158(1),5158(1),5158(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Sri Bhausaheb, Dhule",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",545,-,-,5162(1),5162(1),5162(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"BJMC, Pune",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,3755(1),-,5164(1),5164(1),5164(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5166(1),5166(1),5166(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT3,Maharashtra,"Panjabrao Deshmukh, Amravati",PATHOLOGY,"₹11,90,000*","₹76,429",0,₹0,760,3796(1),3999(1),5025(1),5171(1),5171(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Ulhas Patil Med Coll, Jalgaon",PAEDIATRICS,-,-,-,-,500,-,-,5172(1),5172(1),5172(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"BARC, Mumbai",NUCLEAR MEDICINE,"₹75,500","₹72,000*",1*,"₹25,00,000*",390,2426(1),2586(1),5174(1),5174(1),5174(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Aurangabad",ANATOMY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5181(1),5181(1),5181(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Kashibai Navale, Pune",OPHTHALMOLOGY,"₹12,94,000*","₹76,429",0,₹0,1094,5055(1),5055(1),5187(1),5187(1),5187(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nanded",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,5192(1),5192(1),5192(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Grant Med Coll, Mumbai",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5193(1),5193(1),5193(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"Govt Med Coll, Baramati",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",310,4935(1),-,5052(1),5202(1),5202(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT3 Service,Maharashtra,"Govt Med Coll, Latur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,5205(1),5205(1),5205(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,5216(1),5216(1),5216(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Shri VR Naik Govt, Yavatmal",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,5217(1),5217(1),5217(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Latur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,5221(1),5221(1),5221(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"BJMC, Pune",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5222(1),5222(1),5222(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"Seth GS, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5241(1),5241(1),5241(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Govt Med Coll, Jalgaon",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,4656(1),4762(1),5245(1),5245(1),5245(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nagpur",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5246(1),5246(1),5246(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service-PH,Maharashtra,"Seth GS, Mumbai",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5247(1),5247(1),5247(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Aurangabad",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5261(1),5261(1),5261(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"Vedantaa Inst of MS, Palghar",OPHTHALMOLOGY,"₹19,32,000*","₹65,000",0,₹0,-,2388(1),2638(1),3754(1),3939(1),5263(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Vedantaa Inst of MS, Palghar",ENT,"₹19,32,000*","₹65,000",0,₹0,-,-,-,5267(1),5267(1),5267(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Akola",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,5273(1),5273(1),5273(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"Govt Med Coll, Jalgaon",RADIO DIAGNOSIS,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,5276(1),5276(1),5276(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"VMMC, Solapur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,5288(1),5288(1),5288(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN-Orphan,Maharashtra,"VMMC, Solapur",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,5289(1),5289(1),5289(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Govt Med Coll, Latur",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,4706(1),4913(1),5295(1),5295(1),5295(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Panjabrao Deshmukh, Amravati",PAEDIATRICS,-,-,-,-,760,-,-,5313(1),5313(1),5313(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,5314(1),5314(1),5314(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"BKL Walawalkar, Ratnagiri",PAEDIATRICS,"₹48,35,000*","₹62,000",0,₹0,520,-,-,5316(1),5316(1),5316(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Aurangabad",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5318(1),5318(1),5318(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Pimpri Chinchwad, Pimpri",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,5320(1),5320(1),5320(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"Govt Med Coll, Nanded",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,4460(1),4811(1),5323(1),5323(1),5323(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Govt Med Coll, Akola",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,5337(1),5337(1),5337(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Shri VR Naik Govt, Yavatmal",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,5345(1),5345(1),5345(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5347(1),5347(1),5347(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"MIMSR, Latur",ORTHOPAEDICS,"₹39,31,035*","₹76,249",0,₹0,775,-,-,5364(1),5364(1),5364(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service-PH,Maharashtra,"Seth GS, Mumbai",GENERAL MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5374(1),5374(1),5374(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"BJMC, Pune",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5376(1),5376(1),5376(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Grant Med Coll, Mumbai",GERIATRICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5384(1),5384(1),5384(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"NKP Salve IMS, Nagpur",ANAESTHESIOLOGY,"₹9,00,000*","₹64,551",0,₹0,1272,-,-,5386(1),5386(1),5386(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"MGIMS, Wardha",PHARMACOLOGY,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,5387(1),5387(1),5387(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST-PH,Maharashtra,"SRTT, Ambajogai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5390(1),5390(1),5390(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,3885(1),4876(1),5393(1),5393(1),5393(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service-PH,Maharashtra,"Govt Med Coll, Aurangabad",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5395(1),5395(1),5395(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Miraj",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",725,-,-,5407(1),5407(1),5407(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Aurangabad",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5408(1),5408(1),5408(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service-PH,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5410(1),5410(1),5410(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",PHYSIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,-,5413(1),5413(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service-PH,Maharashtra,"MGIMS, Wardha",OPHTHALMOLOGY,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,5420(1),5420(1),5420(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Nagpur",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5429(1),5429(1),5429(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"VMMC, Solapur",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,5026(1),-,5433(1),5433(1),5433(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"VMMC, Solapur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",763,-,-,5444(1),5444(1),5444(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"Panjabrao Deshmukh, Amravati",PSYCHIATRY,-,-,-,-,760,-,-,5457(1),5457(1),5457(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT3 Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",PSYCHIATRY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,5458(1),5458(1),5458(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"MGIMS, Wardha",ORTHOPAEDICS,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,4589(1),-,5459(1),5459(1),5459(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",DORTHO,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5460(1),-,-,-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,5461(1),5461(1),5461(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"SRTT, Ambajogai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5466(1),5466(1),5466(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Topiwala, Mumbai",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,5477(1),5477(1),5477(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ,Maharashtra,"BJMC, Pune",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5481(1),5481(1),5481(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC,Maharashtra,"NKP Salve IMS, Nagpur",PATHOLOGY,"₹9,00,000*","₹64,551",0,₹0,1272,4357(1),4357(1),5485(1),5485(1),5485(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"HBT & RN Cooper, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,5486(1),5486(1),5486(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"SRTT, Ambajogai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5498(1),5498(1),5498(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC,Maharashtra,"BJMC, Pune",PHYSIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5507(1),5507(1),5507(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"BJMC, Pune",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5511(1),5511(1),5511(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"SRTT, Ambajogai",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5522(1),5522(1),5522(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Tata Memorial, Mumbai",RADIATION ONCOLOGY,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,5527(1),5527(1),5527(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Govt Med Coll, Nagpur",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5529(1),5529(1),5529(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service-PH,Maharashtra,"Tata Memorial, Mumbai",ANAESTHESIOLOGY,"₹1,05,500*","₹1,00,800",1*,"₹25,00,000*",614,-,-,5543(1),5543(1),5543(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nagpur",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5544(1),5544(1),5544(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Govt Med Coll, Gondia",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,5549(1),5549(1),5549(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Pimpri Chinchwad, Pimpri",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,5059(1),-,5553(1),5553(1),5553(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Jalgaon",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",441,-,-,5562(1),5562(1),5562(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Vedantaa Inst of MS, Palghar",GENERAL SURGERY,"₹19,32,000*","₹65,000",0,₹0,-,-,-,5563(1),5563(1),5563(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Govt Med Coll, Akola",OBG,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,5568(1),5568(1),5568(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5569(1),5569(1),5569(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Gondia",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",500,-,-,5580(1),5580(1),5580(1),-,-,-,-,-,-,-,-,-
MAHA-NRI Quota,NRI,Maharashtra,"IIMSR, Jalna",DERMATOLOGY,-,-,-,-,Info Not Available,-,-,4966(1),5583(1),5583(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Grant Med Coll, Mumbai",IHBT,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5593(1),5593(1),5593(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST,Maharashtra,"Tern Med Coll, Navi Mumbai",SPM,"₹8,14,480*","₹51,000*",0,₹0,700,-,-,5597(1),-,-,-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT3 Service,Maharashtra,"Grant Med Coll, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5284(1),5598(1),5598(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Akola",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,5602(1),5602(1),5602(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"Kashibai Navale, Pune",SPM,"₹12,94,000*","₹76,429",0,₹0,1094,4442(1),4513(1),5606(1),-,-,-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"Govt Med Coll, Akola",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",840,-,-,5607(1),5607(1),5607(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Nagpur",RADIATION ONCOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5612(1),5612(1),5612(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Baramati",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",310,-,-,5542(1),5615(1),5615(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Rajarshee CSM Govt MC,Kolhapur",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",665,-,-,5620(1),5620(1),5620(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Topiwala, Mumbai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1300,-,-,5630(1),5630(1),5630(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"BJMC, Pune",FORENSIC MEDICINE,"₹1,43,300*","₹92,522",1,"₹50,00,000",1296,-,-,5644(1),5644(1),5644(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"Seth GS, Mumbai",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5646(1),5646(1),5646(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,5647(1),5647(1),5647(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Govt Med Coll, Latur",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,5651(1),5651(1),5651(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,VJ Service,Maharashtra,"MGIMS, Wardha",SPM,"₹1,43,300*","₹89,698",1,"₹50,00,000",1000,-,-,5652(1),5652(1),5652(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,ST Service,Maharashtra,"Indira Gandhi MedColl, Nagpur",ENT,"₹1,43,300*","₹92,522",1,"₹50,00,000",822,-,-,5655(1),5655(1),5655(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Seth GS, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5656(1),5656(1),5656(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Govt Med Coll, Nagpur",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1866,-,-,5663(1),5663(1),5663(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Grant Med Coll, Mumbai",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5664(1),5664(1),5664(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN,Maharashtra,"MIMSR, Latur",MICROBIOLOGY,"₹7,82,607*","₹76,249",0,₹0,775,-,-,5669(1),5669(1),5669(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Shri VR Naik Govt, Yavatmal",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",756,-,-,5677(1),5677(1),5677(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"HBT & RN Cooper, Mumbai",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,5678(1),5678(1),5678(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Govt Med Coll, Chandrapur",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",650,-,-,5683(1),5683(1),5683(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Grant Med Coll, Mumbai",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5684(1),5684(1),5684(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2844,-,-,5699(1),5699(1),5699(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Seth GS, Mumbai",PATHOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",2250,-,-,5702(1),5702(1),5702(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC Service,Maharashtra,"SRTT, Ambajogai",ANAESTHESIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5704(1),5704(1),5704(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Sri Bhausaheb, Dhule",GENERAL SURGERY,"₹1,43,300*","₹92,522",1,"₹50,00,000",545,-,-,5710(1),5710(1),5710(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN Service,Maharashtra,"Govt Med Coll, Aurangabad",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5712(1),5712(1),5712(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,SC Service,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",1462,-,-,5718(1),5718(1),5718(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2 Service,Maharashtra,"SRTT, Ambajogai",OPHTHALMOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",518,-,-,5720(1),5720(1),5720(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS,Maharashtra,"Govt Med Coll, Baramati",SPM,"₹1,43,300*","₹92,522",1,"₹50,00,000",310,-,-,5725(1),5099(1),5540(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OPEN-PH,Maharashtra,"Govt Med Coll, Aurangabad",MICROBIOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",1177,-,-,5732(1),5732(1),5732(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,NT2,Maharashtra,"Govt Med Coll, Nanded",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",750,-,-,5737(1),5737(1),5737(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,OBC-PH,Maharashtra,"Govt Med Coll, Chandrapur",PHARMACOLOGY,"₹1,43,300*","₹92,522",1,"₹50,00,000",650,-,-,5739(1),5739(1),5739(1),-,-,-,-,-,-,-,-,-
MAHA-Govt Quota,EWS Service,Maharashtra,"HBT & RN Cooper, Mumbai",ORTHOPAEDICS,"₹1,43,300*","₹92,522",1,"₹50,00,000",940,-,-,5741(1),5741(1),5741(1),-,-,-,-,-,-,-,-,-
