Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6,CR 2024 7
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",RADIATION ONCOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1800(1),2751(1),2751(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2753(1),2753(1),2753(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1290(1),1884(1),2020(1),2754(1),-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"TD Med Coll, Allepey",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,1865(1),1865(1),2767(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Dr Somervel Mem, Karakonam",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,695,2772(1),2772(1),2772(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BX,Kerala,"Govt Med Coll, Kozhikode",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,2773(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Believers Church, Thiruvalla",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,750,1870(1),2794(1),2794(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"SreeUthradomThirunal,Trivandrum",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,-,2741(1),2801(1),2801(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Sree Narayana IMS, Ernakulam",ENT,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,2674(1),2803(1),2803(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"MES Med Coll, Malappuram",PSYCHIATRY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,2599(1),2808(1),2808(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",PMR,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,2562(1),2817(1),2817(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kollam",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,2825(1),2825(1),2825(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Govt Med Coll, Thrissur",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,2214(1),2535(1),2586(1),2857(1),-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"TD Med Coll, Allepey",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,2072(1),2863(1),2863(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,GEN-PD,Kerala,"Medical College, Trivandrum",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2867(1),-,-,-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Sree Gokulam, Trivandrum",GENERAL SURGERY,"₹17,49,006*","₹53,000",0,₹0,760,2726(1),2873(1),2873(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Jubilee Mission, Thrissur",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,1450,-,-,2900(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"RCC, Thiruvananthapuram",PATHOLOGY,"₹3,00,000*","₹57,876",1*,"₹50,00,000*",432,2760(1),2906(1),2906(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NM,Kerala,"Azeezia IMS, Kollam",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,540,2914(1),2914(1),2914(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Sree Gokulam, Trivandrum",ENT,"₹17,49,006*","₹53,000",0,₹0,760,2917(1),2917(1),2917(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Al-Azhar Med Coll, Thodupuzha",OBG,"₹18,49,748*","₹40,000",0,₹0,700,2668(1),2918(1),2918(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Malankara Orthodox, Kolechery",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,1110,1748(2),2919(2),2919(2),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NM,Kerala,"Travancore Med Coll, Kollam",PAEDIATRICS,"₹38,86,680*","₹50,000",0*,₹0*,750,2927(1),2927(1),2927(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Dr Somervel Mem, Karakonam",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,695,1832(1),2957(1),2957(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Thrissur",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,-,2964(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,1512(1),1512(1),1512(1),2982(1),-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Sree Gokulam, Trivandrum",GENERAL SURGERY,"₹17,49,006*","₹53,000",0,₹0,760,2987(1),2987(1),2987(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Travancore Med Coll, Kollam",TBRD,"₹38,86,680*","₹50,000",0*,₹0*,750,3000(1),3000(1),3000(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kottayam",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,1908(1),2592(1),3033(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,2581(1),3040(1),3040(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt of Med Sci, Pariyaram",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,1634(1),1724(1),3070(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"TD Med Coll, Allepey",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,3087(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Thrissur",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,3088(1),3088(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Medical College, Trivandrum",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,3100(1),3100(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,3112(1),3112(1),3112(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Dr Somervel Mem, Karakonam",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,695,3113(1),3113(1),3113(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"DM Wayanad IMS, Wayanad",RADIO DIAGNOSIS,"₹38,86,680*","₹53,000",0,₹0,700,2723(1),3117(1),3117(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"KMCT Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,790,2955(1),3130(1),3130(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Thrissur",OPHTHALMOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,3141(1),3141(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"Travancore Med Coll, Kollam",OPHTHALMOLOGY,"₹18,49,748*","₹50,000",0*,₹0*,750,2761(2),3078(2),3142(2),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Sree Narayana IMS, Ernakulam",TBRD,"₹17,49,006*","₹53,000",0,₹0,Info Not Available,3150(1),3150(1),3150(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Medical College, Trivandrum",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,3185(1),3185(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,DK,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,3187(1),3187(1),3187(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Mount Zion, Pathanamthitta",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,604,2744(1),3206(1),3206(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Azeezia IMS, Kollam",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,540,-,3213(1),3213(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kottayam",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,3215(1),3215(1),3215(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"MES Med Coll, Malappuram",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,2640(1),3015(1),3226(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,ST,Kerala,"Govt Med Coll, Kozhikode",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,3235(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"DM Wayanad IMS, Wayanad",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",0,₹0,700,2900(1),3236(1),3236(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"KMCT Med Coll, Kozhikode",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,790,3247(1),3247(1),3247(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Thrissur",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,1787(1),3257(1),3257(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"Azeezia IMS, Kollam",GENERAL SURGERY,"₹18,49,748*","₹53,000",0,₹0,540,3261(1),3269(2),3269(2),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Travancore Med Coll, Kollam",ANAESTHESIOLOGY,"₹18,49,748*","₹50,000",0*,₹0*,750,2848(1),2848(1),3296(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kollam",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",500,2849(1),3285(1),3335(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Kottayam",ANAESTHESIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,3346(1),3346(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"MES Med Coll, Malappuram",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",1*,"₹10,00,000*",680,3350(1),3350(1),3350(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"MES Med Coll, Malappuram",PAEDIATRICS,"₹38,86,680*","₹53,000",1*,"₹10,00,000*",680,2925(1),3357(1),3357(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Pushpagiri IMS, Tiruvalla",OPHTHALMOLOGY,"₹18,49,748*","₹43,000",0,₹0,955,2560(1),3379(1),3379(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kozhikode",PAEDIATRICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,3390(1),3390(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BX,Kerala,"KMCT Med Coll, Kozhikode",OBG,"₹18,49,748*","₹53,000",0,₹0,790,3393(1),3393(1),3393(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,2234(1),3402(1),3402(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Govt Med Coll, Kozhikode",BIOCHEMISTRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,3107(1),3407(1),3407(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"Govt Med Coll, Thrissur",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,-,2750(2),2750(2),3414(1),-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"KMCT Med Coll, Kozhikode",ENT,"₹18,49,748*","₹53,000",0,₹0,790,2742(1),3417(1),3425(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Amala IMS, Thrissur",EMERGENCY MEDICINE,"₹38,86,680*","₹53,000",0,₹0,640,3433(1),3433(1),3433(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NM,Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,"₹38,86,680*","₹50,000",0*,₹0*,750,3466(1),3466(1),3466(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BX,Kerala,"SreeUthradomThirunal,Trivandrum",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,-,3461(1),3496(1),3496(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"PK Das IMS, Palakkad",GENERAL SURGERY,"₹17,61,665*","₹53,000",1*,"₹10,00,000*",750,3519(1),3519(1),3519(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"Malabar Med Coll, Kozhikode",ORTHOPAEDICS,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,3596(1),3596(1),3596(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt of Med Sci, Pariyaram",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,2906(1),3599(1),3599(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MM,Kerala,"Travancore Med Coll, Kollam",ENT,"₹18,49,748*","₹50,000",0*,₹0*,750,3198(1),3425(1),3617(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Kozhikode",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,3296(1),3626(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"Medical College, Trivandrum",RADIO DIAGNOSIS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,3628(1),3628(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EW,Kerala,"Malabar Med Coll, Kozhikode",OBG,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,3629(1),3629(1),3629(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"TD Med Coll, Allepey",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,3381(1),-,3665(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NM,Kerala,"Azeezia IMS, Kollam",PAEDIATRICS,"₹38,86,680*","₹53,000",0,₹0,540,-,3713(1),3713(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Dr Somervel Mem, Karakonam",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,695,2766(1),3736(1),3736(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Govt Med Coll, Ernakulam",PATHOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",700,3760(1),3760(1),3760(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,HQ Serv,Kerala,"TD Med Coll, Allepey",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,3771(1),3771(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Malabar Med Coll, Kozhikode",ANAESTHESIOLOGY,"₹18,49,748*","₹53,000",1,"₹20,00,000",720,2824(1),3617(1),3794(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,KU,Kerala,"Amala IMS, Thrissur",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,640,3801(1),3801(1),3801(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kozhikode",EMERGENCY MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,3816(1),3816(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,XS,Kerala,"Medical College, Trivandrum",PSYCHIATRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,3833(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Malankara Orthodox, Kolechery",ORTHOPAEDICS,"₹18,49,748*","₹53,000",0,₹0,1110,3850(1),3850(1),3850(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Govt Med Coll, Thrissur",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,3878(1),3878(1),3878(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Medical College, Trivandrum",BIOCHEMISTRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,3407(1),3901(1),3901(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"KMCT Med Coll, Kozhikode",PSYCHIATRY,"₹18,49,748*","₹53,000",0,₹0,790,2808(1),2946(1),3507(1),3921(1),-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kottayam",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,3927(1),3927(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Amala IMS, Thrissur",SPM,"₹11,23,062*","₹53,000",0,₹0,640,3934(1),3934(1),3934(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SM,Kerala,"MES Med Coll, Malappuram",PATHOLOGY,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,-,-,-,3956(1),-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Medical College, Trivandrum",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,3965(1),3965(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kottayam",MICROBIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,2576(1),3858(1),3858(1),3972(1),-,-,-,-,-,-,-,-
KER Self Fin. Seats,AC,Kerala,"Amala IMS, Thrissur",RADIATION ONCOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,3071(1),3721(1),3975(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,ST,Kerala,"Govt of Med Sci, Pariyaram",GENERAL MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,2409(1),2409(1),4010(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,KU,Kerala,"Govt Med Coll, Thrissur",SPM,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,3267(1),4011(1),4011(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Medical College, Trivandrum",BIOCHEMISTRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2751(1),4017(1),4017(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Jubilee Mission, Thrissur",IHBT,"₹18,49,748*","₹53,000",0,₹0,1450,3882(1),4041(1),4041(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Thrissur",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,3182(1),4046(1),4046(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kozhikode",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,1291(1),4063(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt of Med Sci, Pariyaram",GENERAL SURGERY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1752,-,4063(1),-,-,-,-,-,-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"TD Med Coll, Allepey",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,-,-,4081(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Medical College, Trivandrum",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,3822(1),4105(1),4105(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Thrissur",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,4115(1),4115(1),4115(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MQ Serv,Kerala,"Govt Med Coll, Kottayam",OBG,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,4119(1),-,-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Mount Zion, Pathanamthitta",GENERAL MEDICINE,"₹38,86,680*","₹53,000",0,₹0,604,4147(1),4147(1),4147(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SM,Kerala,"Medical College, Trivandrum",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,-,-,4161(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,KU,Kerala,"Pushpagiri IMS, Tiruvalla",SPM,"₹11,23,062*","₹43,000",0,₹0,955,4181(1),-,-,-,-,-,-,-,-,-,-,-
KER Govt Quota,IQ Serv,Kerala,"Govt Med Coll, Kozhikode",TBRD,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,4250(1),3910(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"MES Med Coll, Malappuram",DCP,"₹7,51,644*","₹53,000",1*,"₹10,00,000*",680,4258(1),-,-,-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"DM Wayanad IMS, Wayanad",OBG,"₹38,86,680*","₹53,000",0,₹0,700,4264(1),4264(1),4264(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Malankara Orthodox, Kolechery",OBG,"₹38,86,680*","₹53,000",0,₹0,1110,4036(1),4036(1),4287(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Kozhikode",ANATOMY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,4316(1),4316(1),4316(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EW,Kerala,"Govt Med Coll, Kozhikode",BIOCHEMISTRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,-,-,4330(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,ST,Kerala,"Govt Med Coll, Thrissur",ORTHOPAEDICS,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,4364(1),4364(1),4364(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,LA,Kerala,"Medical College, Trivandrum",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,4368(1),4368(1),4368(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"DM Wayanad IMS, Wayanad",ORTHOPAEDICS,"₹38,86,680*","₹53,000",0,₹0,700,4376(1),4376(1),4376(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"SreeUthradomThirunal,Trivandrum",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,-,3358(1),4517(1),4517(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,EZ,Kerala,"Govt Med Coll, Thrissur",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,3879(1),4518(1),4518(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,MU,Kerala,"Medical College, Trivandrum",FORENSIC MEDICINE,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,2857(1),4521(1),4521(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,LA,Kerala,"Amala IMS, Thrissur",OPHTHALMOLOGY,"₹18,49,748*","₹53,000",0,₹0,640,-,-,3358(1),4537(1),-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"MES Med Coll, Malappuram",SPM,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,-,-,4540(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,OE,Kerala,"Govt Med Coll, Kottayam",PHARMACOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",Info Not Available,-,-,-,4609(1),-,-,-,-,-,-,-,-
KER Self Fin. Seats,BH,Kerala,"MES Med Coll, Malappuram",PATHOLOGY,"₹11,23,062*","₹53,000",1*,"₹10,00,000*",680,4657(1),-,4036(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,EZ,Kerala,"Sree Gokulam, Trivandrum",PATHOLOGY,"₹10,61,897*","₹53,000",0,₹0,760,3858(1),4660(1),4027(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Malabar Med Coll, Kozhikode",SPM,"₹11,23,062*","₹53,000",1,"₹20,00,000",720,4032(1),4667(1),4667(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,BH,Kerala,"Govt Med Coll, Thrissur",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1400,4017(1),4669(1),4669(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,SC,Kerala,"Pushpagiri IMS, Tiruvalla",PATHOLOGY,"₹11,23,062*","₹43,000",0,₹0,955,-,-,4207(1),4679(1),-,-,-,-,-,-,-,-
KER Govt Quota,ST,Kerala,"Govt Med Coll, Kozhikode",ENT,"₹69,470*","₹57,876",1*,"₹50,00,000*",3025,4683(1),4683(1),4683(1),-,-,-,-,-,-,-,-,-
KER SF NRI Seats,NR,Kerala,"Mount Zion, Pathanamthitta",ORTHOPAEDICS,"₹38,86,680*","₹53,000",0,₹0,604,4721(1),4721(1),4721(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"TD Med Coll, Allepey",BIOCHEMISTRY,"₹69,470*","₹57,876",1*,"₹50,00,000*",1050,3462(1),4727(1),4727(1),-,-,-,-,-,-,-,-,-
KER Govt Quota,SC,Kerala,"Medical College, Trivandrum",PHYSIOLOGY,"₹69,470*","₹57,876",1*,"₹50,00,000*",2126,4788(1),-,4788(1),-,-,-,-,-,-,-,-,-
KER Self Fin. Seats,MU,Kerala,"Amala IMS, Thrissur",PATHOLOGY,"₹11,23,062*","₹53,000",0,₹0,640,3063(1),4838(1),4851(1),-,-,-,-,-,-,-,-,-
