Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,-,-,-,2483(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",GENERAL SURGERY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,1153(2),1293(2),1293(2),1293(2),1293(2),1293(2),-,2490(2),2490(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2495(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",PHARMACOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,2498(1),2498(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata Med Coll, Khammam",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,1673(1),1874(1),1874(1),1874(1),1874(1),-,2346(2),2500(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Prathima IMS, Karimnagar",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2103(1),-,-,2503(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",PATHOLOGY,"₹15,90,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2509(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni (KAMSRC), Hyderabad",MICROBIOLOGY,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",650,-,1751(1),1751(1),1751(1),1751(1),1751(1),1807(1),1263(1),2518(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"RVM IMSRC, Siddipet",PSYCHIATRY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,-,2527(1),2527(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Apollo IMSR, Hyderabad",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,-,-,-,2528(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",ORTHOPAEDICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,1031(1),1753(2),1970(2),1970(2),1970(2),1970(2),-,2531(2),2531(1),-,2477(1),-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,1994(2),2244(2),2420(2),2420(2),2420(2),-,2542(2),2542(1),-,2886(1),-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2547(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",ANAESTHESIOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2347(2),-,-,2548(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,2197(1),-,-,2555(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,2077(2),2568(2),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,1725(3),1725(3),1725(3),1725(3),1725(3),-,2678(3),2581(3),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Prathima IMS, Karimnagar",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2307(1),-,-,2585(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"Shadan IMSRC, Peerancheru",ANATOMY,"₹2,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,-,-,2588(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Surabhi InstituteofMS,Siddipet",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,1814(1),-,-,2591(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",PATHOLOGY,"₹16,35,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,-,-,-,2592(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Apollo IMSR, Hyderabad",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,1221(1),1659(1),1822(1),1822(1),1822(1),1822(1),-,2133(1),2593(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1-MSM,Telangana,"DCMS, Hyderabad",SPM,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,2596(1),2596(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",GENERAL SURGERY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,1763(2),1763(2),1763(2),1763(2),1763(2),-,2657(2),2599(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,1717(1),-,-,2600(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mediciti IMS, Ghanpur",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,2553(2),-,-,2602(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Surabhi InstituteofMS,Siddipet",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,2200(1),-,-,2603(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2605(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,-,-,-,2606(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Maheshwara Med Coll, Medak",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,-,-,2620(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Dr Patnam MRInstofMS,Chevella",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,1281(1),1549(1),1954(1),1954(1),1954(1),1954(1),-,2159(1),2621(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mahavir Inst of MS, Vikarabad",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,-,-,2623(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,1594(1),-,-,2627(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",MICROBIOLOGY,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,-,2801(1),2631(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",ORTHOPAEDICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,1933(1),1933(1),1933(1),1933(1),1933(1),-,2638(1),2638(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mediciti IMS, Ghanpur",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,2050(1),-,-,2640(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"RVM IMSRC, Siddipet",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,-,2558(1),2650(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Kamineni IMS, Narketpally",SPM,"₹5,45,000*",Info not available*,1*,"₹20,00,000*",1060,-,1738(1),2153(1),2153(1),2153(1),2153(1),1996(1),2743(1),2652(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni IMS, Narketpally",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,1984(1),-,-,2653(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DCMS, Hyderabad",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,-,2658(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"MNR Med Coll, Sangareddy",PSYCHIATRY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,2665(1),2665(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DCMS, Hyderabad",ORTHOPAEDICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,-,2666(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2463(1),-,-,2670(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",PSYCHIATRY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,2435(1),-,-,2672(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,1786(1),-,-,2673(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,1605(2),1986(2),2053(2),2053(2),2053(2),-,2126(2),2677(2),2488(1),-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"RVM IMSRC, Siddipet",MICROBIOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,-,2679(1),2679(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",EMERGENCY MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,-,-,-,2680(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,2048(2),2442(2),2490(2),2490(2),2490(2),-,2185(1),2690(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mediciti IMS, Ghanpur",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,2231(1),-,-,2692(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,1860(2),1930(2),2152(2),2152(2),2152(2),-,2457(2),2701(2),2293(1),-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni IMS, Narketpally",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,1529(1),1947(1),1755(1),1755(1),1755(1),-,2206(1),2706(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"Shadan IMSRC, Peerancheru",GENERAL MEDICINE,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",800,-,-,-,-,-,-,-,-,2707(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mediciti IMS, Ghanpur",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,2392(1),-,-,2713(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"RVM IMSRC, Siddipet",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,-,-,2714(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mahavir Inst of MS, Vikarabad",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,-,2255(1),2715(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DCMS, Hyderabad",PAEDIATRICS,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,1269(1),-,-,2717(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Bhaskar Med Coll, Yenkapally",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,2536(1),-,-,2719(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2727(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni IMS, Narketpally",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2096(1),-,-,2729(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Apollo IMSR, Hyderabad",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",570,-,-,-,-,-,-,-,-,2730(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Dr Patnam MRInstofMS,Chevella",BIOCHEMISTRY,"₹1,70,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2738(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,1917(1),-,-,2748(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,2496(1),-,-,2749(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",GENERAL SURGERY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2065(2),-,-,2754(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"SVS Med Coll, Mehboobnagar",TBRD,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2756(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Kamineni (KAMSRC), Hyderabad",RADIATION ONCOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,-,-,2721(1),2764(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",DERMATOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,1491(1),-,-,2765(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Maheshwara Med Coll, Medak",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,-,2612(1),2769(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"CAIMS, Karimnagar",ANAESTHESIOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1000,-,2104(3),2373(3),2373(3),2373(3),2373(3),-,2718(1),2770(2),2452(1),-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,2249(1),-,-,2773(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3-MSM,Telangana,"DrVRK Womens MedColl,Aziznagar",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",500,-,-,-,-,-,-,-,-,2777(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",OPHTHALMOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2778(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,1839(1),-,-,2779(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2-MSM,Telangana,"DCMS, Hyderabad",OPHTHALMOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",1400,-,-,-,-,-,-,-,2781(1),2781(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Kamineni (KAMSRC), Hyderabad",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",650,-,-,-,-,-,1588(1),-,-,2783(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mediciti IMS, Ghanpur",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,1867(2),2262(2),2262(2),2262(2),2262(2),-,2593(1),2784(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",BIOCHEMISTRY,"₹1,87,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,-,2791(1),2791(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Dr Patnam MRInstofMS,Chevella",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,2145(2),2488(2),2488(2),2488(2),2488(2),-,2792(1),2792(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",TBRD,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2241(1),-,-,2798(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Maheshwara Med Coll, Medak",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,-,-,2804(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Bhaskar Med Coll, Yenkapally",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,-,-,-,2805(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,2286(1),-,-,2806(2),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata Med Coll, Khammam",SPM,"₹6,60,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,-,1523(1),2403(1),2808(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",OBG,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2193(1),-,-,2817(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Surabhi InstituteofMS,Siddipet",DERMATOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,-,2819(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mamata AcadofMedSci,Bachupally",SPM,"₹7,50,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,2374(1),2820(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Maheshwara Med Coll, Medak",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",745,-,-,-,-,-,-,-,-,2821(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"RVM IMSRC, Siddipet",GENERAL MEDICINE,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,1338(1),-,-,2824(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mahavir Inst of MS, Vikarabad",PHARMACOLOGY,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",700,-,-,-,-,-,-,-,-,2832(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",ENT,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2833(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mediciti IMS, Ghanpur",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,2325(1),-,-,2837(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",PAEDIATRICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,1704(1),-,-,2838(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"SVS Med Coll, Mehboobnagar",ANAESTHESIOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",760,1314(2),1534(2),1534(2),1534(2),1534(2),1534(2),-,2789(2),2840(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Surabhi InstituteofMS,Siddipet",ANAESTHESIOLOGY,"₹72,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,2384(1),-,-,2844(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",PATHOLOGY,"₹22,50,000*",Info not available*,1*,"₹20,00,000*",-,-,1769(1),2000(1),2000(1),2000(1),2000(1),1562(1),1562(1),2847(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Mamata AcadofMedSci,Bachupally",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,-,-,2851(2),2851(2),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,2045(1),-,-,2852(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Prathima IMS, Karimnagar",ANATOMY,"₹1,87,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,-,-,2853(1),2853(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"RVM IMSRC, Siddipet",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,-,-,2854(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Prathima IMS, Karimnagar",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,2233(1),-,-,2861(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata Med Coll, Khammam",PATHOLOGY,"₹19,80,000*",Info not available*,1*,"₹20,00,000*",1080,-,-,-,-,-,-,-,-,2869(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Bhaskar Med Coll, Yenkapally",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,1677(1),1892(1),1892(1),1892(1),1892(1),-,2439(1),2871(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Dr Patnam MRInstofMS,Chevella",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,2471(1),-,-,2872(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",GENERAL SURGERY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,2357(1),-,-,2873(1),-,2959(1),-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Prathima IMS, Karimnagar",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,-,-,-,-,1520(1),-,-,2887(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"Prathima IMS, Karimnagar",ANAESTHESIOLOGY,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1060,-,2030(3),2434(3),2434(3),2434(3),2434(3),-,2889(3),2889(2),-,2892(1),-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",RADIO DIAGNOSIS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,1525(1),-,-,2891(1),-,-,-
TELMgmt-MQ1-CatB-All,MQ1,Telangana,"Mediciti IMS, Ghanpur",SPM,"₹5,30,000*",Info not available*,1*,"₹20,00,000*",720,-,-,-,-,-,-,-,2631(1),2896(1),-,3073(1),-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"MNR Med Coll, Sangareddy",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",760,-,-,-,-,-,-,-,-,2905(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Mamata AcadofMedSci,Bachupally",PATHOLOGY,"₹22,50,000*",Info not available*,1*,"₹20,00,000*",-,-,-,-,-,-,2199(1),-,-,2907(1),-,-,-
TELMgmt-MQ3-CatC-Inst,MQ3,Telangana,"Bhaskar Med Coll, Yenkapally",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",850,-,-,-,-,-,2430(1),-,-,2908(1),-,-,-
TELMgmt-MQ2-CatC-NRI,MQ2,Telangana,"RVM IMSRC, Siddipet",ORTHOPAEDICS,"₹69,00,000*",Info not available*,1*,"₹20,00,000*",1110,-,-,-,-,-,-,-,2661(1),2909(1),-,-,-
