Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2023 7,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,2304(1),2570(1),-,-,-,-,-,-,-,5021(1),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,2111(1),3135(1),-,-,-,-,-,-,-,5022(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,3269(1),-,-,-,-,-,-,-,5023(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2614(1),-,-,-,-,-,-,-,5024(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ORTHOPAEDICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,2212(1),2594(2),-,-,-,-,-,-,-,5028(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2173(1),2562(2),-,-,-,-,-,3935(1),3935(1),5033(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",RADIO DIAGNOSIS,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2213(1),2339(2),-,-,-,-,-,-,-,5035(2),-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",PATHOLOGY,"₹17,25,000*","₹40,000*",1*,Info not available*,1430,-,-,-,3401(1),-,-,-,-,-,5036(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GVP Med Coll, Vizag",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,2878(1),-,-,-,-,-,-,-,5040(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",GENERAL SURGERY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,2217(2),2343(2),-,-,-,-,-,-,-,5042(2),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",PSYCHIATRY,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,-,-,-,-,-,-,-,-,5043(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GSL Med Coll, Rajahmundry",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,1140,-,-,-,-,-,-,-,3618(1),-,5045(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",SPM,"₹3,10,500*","₹40,000*",1*,Info not available*,980,-,3244(1),-,-,-,-,-,4261(1),3850(1),5054(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,3065(1),-,-,-,-,-,-,-,5059(1),-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GSL Med Coll, Rajahmundry",MICROBIOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,1140,-,-,-,-,-,-,-,-,-,5076(1),-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3110(1),-,-,-,-,-,-,-,5079(1),-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"VMC, Kurnool",TBRD,"₹9,93,600*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,-,-,-,176(1)
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"GSL Med Coll, Rajahmundry",TBRD,"₹9,93,600*","₹30,000*",1*,Info not available*,1140,-,-,-,-,-,-,-,-,-,-,223(1)
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ORTHOPAEDICS,"₹9,93,600*","₹30,000*",1*,Info not available*,1200,-,-,-,-,-,-,-,-,-,-,287(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Fathima IMS,Kadapa",OBG,"₹9,93,600*","₹25,000*",1*,Info not available*,750,-,-,-,-,-,-,-,-,-,-,429(1)
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ANAESTHESIOLOGY,"₹9,93,600*",Info not available*,1*,Info not available*,780,-,-,-,-,-,-,-,-,-,-,460(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Fathima IMS,Kadapa",DERMATOLOGY,"₹9,93,600*","₹25,000*",1*,Info not available*,750,-,-,-,-,-,-,-,-,-,-,550(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",OBG,"₹9,93,600*",Info not available*,1*,Info not available*,-,-,-,-,-,-,-,-,-,-,-,557(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",GENERAL SURGERY,"₹9,93,600*",Info not available*,1*,Info not available*,-,-,-,-,-,-,-,-,-,-,-,684(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Fathima IMS,Kadapa",GENERAL SURGERY,"₹9,93,600*","₹25,000*",1*,Info not available*,750,-,-,-,-,-,-,-,-,-,-,749(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ANAESTHESIOLOGY,"₹9,93,600*",Info not available*,1*,Info not available*,-,-,-,-,-,-,-,-,-,-,-,1173(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,3093(1),-,-,-,-,-,-,-,-,1627(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Konaseema IMS, Amalapuram",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,3343(1),-,-,-,-,-,-,-,-,1692(2)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",OBG,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,3273(1),-,-,-,-,-,-,-,-,1700(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"PES IMS, Kuppam",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,975,-,-,-,3404(1),-,-,-,-,-,-,1714(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",ANAESTHESIOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,3100(1),-,-,-,-,-,-,-,-,1747(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,3069(1),-,-,-,-,-,-,-,-,1772(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Fathima IMS,Kadapa",OBG,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,-,-,-,-,-,-,-,-,-,1780(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GVP Med Coll, Vizag",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,3247(1),-,-,-,-,-,-,-,-,1828(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,3045(1),-,-,-,-,-,-,-,-,1832(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,975,-,2602(2),-,-,-,-,-,-,-,-,1835(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,-,-,-,3344(1),-,-,-,-,-,1851(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Santhiram Med Coll, Nandyal",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,2874(1),-,-,-,-,-,-,-,-,1871(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,3356(1),-,-,-,-,-,-,-,-,1878(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,1140,-,3122(1),-,-,-,-,-,-,-,-,1881(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",GENERAL SURGERY,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,3125(1),3125(1),2892(1),3405(1),-,-,-,-,-,1890(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Fathima IMS,Kadapa",GENERAL SURGERY,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,-,-,3134(1),3385(1),-,-,-,-,-,1902(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GreatEastern MedSch,Srikakulam",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,780,-,3166(1),-,-,-,-,-,-,-,-,1908(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",GENERAL SURGERY,"₹57,50,000*","₹30,000*",1*,Info not available*,840,-,3109(1),-,-,-,-,-,-,-,-,1921(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"VMC, Kurnool",RADIATION ONCOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,-,-,-,1925(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"VMC, Kurnool",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,-,-,-,-,-,1943(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",GENERAL SURGERY,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,3388(1),-,-,-,-,-,-,-,-,1944(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",PAEDIATRICS,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,2550(1),-,-,-,-,-,-,-,-,1946(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",ANAESTHESIOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2188(1),2312(1),-,-,-,-,-,-,-,-,1948(1)
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PHARMACOLOGY,"₹3,10,500*","₹27,000*",1*,Info not available*,790,-,-,-,-,-,-,-,-,-,-,1954(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Konaseema IMS, Amalapuram",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,840,2297(1),2554(1),-,-,-,-,-,-,-,-,1955(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Santhiram Med Coll, Nandyal",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,-,-,-,-,-,1963(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,975,-,3179(1),-,-,-,-,-,-,-,-,1971(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",ORTHOPAEDICS,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,3185(1),-,-,-,-,-,-,-,-,1979(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,2231(1),2357(1),-,-,-,-,-,-,-,-,1987(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",DERMATOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,-,-,-,-,-,-,-,-,-,1988(1)
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",SPM,"₹3,10,500*","₹27,000*",1*,Info not available*,790,-,-,-,-,-,-,-,-,-,-,1994(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3227(1),-,-,-,-,-,-,-,-,1998(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",ANAESTHESIOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,980,-,2997(1),-,-,-,-,-,-,-,-,2010(1)
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Nimra Inst of Med Sci, Krishna",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,-,-,3284(1),-,-,-,-,-,-,-,-,2018(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",GENERAL MEDICINE,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,2622(1),-,-,-,-,-,-,-,-,2020(1)
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Santhiram Med Coll, Nandyal",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,930,-,2801(1),-,-,-,-,-,-,-,-,2025(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Apollo IMS&R, Chittoor",PHYSIOLOGY,"₹1,40,760*","₹30,000*",1*,Info not available*,850,-,-,-,-,-,-,-,-,3876(1),-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Apollo IMS&R, Chittoor",ANATOMY,"₹1,40,760*","₹30,000*",1*,Info not available*,850,-,-,-,-,-,-,-,3938(1),-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PHARMACOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,1200,-,-,-,-,-,-,-,4020(1),3872(1),-,1900(1)
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PHYSIOLOGY,"₹1,40,760*","₹30,000*",1*,Info not available*,1200,-,-,-,-,-,-,-,-,4020(1),-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Apollo IMS&R, Chittoor",DERMATOLOGY,"₹9,93,600*","₹30,000*",1*,Info not available*,850,93(1),357(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"VMC, Kurnool",RADIO DIAGNOSIS,"₹9,93,600*","₹30,000*",1*,Info not available*,650,56(1),358(1),-,-,-,-,-,-,-,-,-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Maharajah IMS, Vizianagaram",RADIO DIAGNOSIS,"₹9,93,600*",Info not available*,1*,Info not available*,850,6(1),412(1),-,-,-,-,-,-,-,-,-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Narayana Med Coll, Nellore",OBG,"₹9,93,600*","₹40,000*",1*,Info not available*,1430,134(1),451(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Med Coll, Guntur",FAMILY MEDICINE,"₹9,93,600*","₹27,000*",1*,Info not available*,1050,884(1),919(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Narayana Med Coll, Nellore",PSYCHIATRY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,1864(1),1953(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",DERMATOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,750,1909(1),2002(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",DERMATOLOGY,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,1925(1),2019(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Narayana Med Coll, Nellore",TBRD,"₹57,50,000*","₹40,000*",1*,Info not available*,1430,1990(1),2091(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Apollo IMS&R, Chittoor",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,850,2030(1),2136(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"GVP Med Coll, Vizag",OPHTHALMOLOGY,"₹9,93,600*","₹30,000*",1*,Info not available*,750,757(1),2142(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Santhiram Med Coll, Nandyal",OPHTHALMOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,930,2072(1),2181(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",OBG,"₹57,50,000*","₹30,000*",1*,Info not available*,750,2095(1),2207(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Apollo IMS&R, Chittoor",PAEDIATRICS,"₹57,50,000*","₹30,000*",1*,Info not available*,850,2134(1),2253(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",DPH,"₹3,10,500*","₹27,000*",1*,Info not available*,790,2293(1),-,-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",TBRD,"₹57,50,000*","₹27,000*",1*,Info not available*,790,2224(1),2350(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",OPHTHALMOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,2405(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"PES IMS, Kuppam",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,975,2248(1),2417(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",TBRD,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,2655(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Apollo IMS&R, Chittoor",OPHTHALMOLOGY,"₹9,93,600*","₹30,000*",1*,Info not available*,850,687(1),1379(1),2657(1),-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Maharajah IMS, Vizianagaram",DERMATOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,2731(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Katuri Med Coll, Guntur",RADIO DIAGNOSIS,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,2811(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,750,2106(1),2897(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Apollo IMS&R, Chittoor",GENERAL MEDICINE,"₹57,50,000*","₹30,000*",1*,Info not available*,850,-,2990(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GSL Med Coll, Rajahmundry",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,1140,-,3030(1),-,-,-,-,-,-,-,-,-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Santhiram Med Coll, Nandyal",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,930,-,-,-,-,-,3123(1),-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PSYCHIATRY,"₹57,50,000*","₹30,000*",1*,Info not available*,1200,-,3161(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,-,3186(1),3015(1),-,-,-,-,-,-,-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"VMC, Kurnool",PATHOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,650,-,-,-,-,-,3188(1),-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"VMC, Kurnool",PSYCHIATRY,"₹57,50,000*","₹30,000*",1*,Info not available*,650,-,3197(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",PATHOLOGY,"₹17,25,000*","₹27,000*",1*,Info not available*,790,-,3219(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"NRI Med Coll, Guntur",MICROBIOLOGY,"₹3,10,500*","₹27,000*",1*,Info not available*,1050,-,-,-,-,-,-,3237(1),-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Maharajah IMS, Vizianagaram",ANAESTHESIOLOGY,"₹57,50,000*",Info not available*,1*,Info not available*,850,-,-,3252(1),3034(1),-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"GVP Med Coll, Vizag",PSYCHIATRY,"₹57,50,000*","₹30,000*",1*,Info not available*,750,-,3292(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"NRI Med Coll, Guntur",ANAESTHESIOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,3300(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Apollo IMS&R, Chittoor",ANAESTHESIOLOGY,"₹57,50,000*","₹30,000*",1*,Info not available*,850,-,3302(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Narayana Med Coll, Nellore",MICROBIOLOGY,"₹3,10,500*","₹40,000*",1*,Info not available*,1430,-,-,-,-,3305(1),-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Alluri Sitaram Raju, Eluru",PATHOLOGY,"₹17,25,000*","₹30,000*",1*,Info not available*,1200,-,3328(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Santhiram Med Coll, Nandyal",MICROBIOLOGY,"₹3,10,500*","₹30,000*",1*,Info not available*,930,-,3335(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Katuri Med Coll, Guntur",PSYCHIATRY,"₹57,50,000*",Info not available*,1*,Info not available*,1100,-,3346(1),-,-,-,-,-,-,-,-,-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"Apollo IMS&R, Chittoor",SPM,"₹3,10,500*","₹30,000*",1*,Info not available*,850,-,-,-,-,-,3350(1),-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"Fathima IMS,Kadapa",GENERAL MEDICINE,"₹57,50,000*","₹25,000*",1*,Info not available*,750,-,-,-,3370(1),-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",ENT,"₹57,50,000*","₹30,000*",1*,Info not available*,1140,-,3377(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"NRI Med Coll, Guntur",RADIATION ONCOLOGY,"₹57,50,000*","₹27,000*",1*,Info not available*,1050,-,3380(1),-,-,-,-,-,-,-,-,-
APMgmt-S2-CatC-NRI,S2,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",SPM,"₹17,25,000*","₹27,000*",1*,Info not available*,790,-,3383(1),-,-,-,-,-,-,-,-,-
APMgmt-S3-CatC-Inst,S3,Andhra Pradesh,"GSL Med Coll, Rajahmundry",SPM,"₹17,25,000*","₹30,000*",1*,Info not available*,1140,-,3387(1),-,-,-,-,-,-,-,-,-
APMgmt-S1B-LOC-CatB,S1B,Andhra Pradesh,"Dr PSI Med Coll, Chinoutpalli",MICROBIOLOGY,"₹3,10,500*","₹27,000*",1*,Info not available*,790,-,3402(1),-,-,-,-,-,-,-,-,-
APMgmt-S1-All-CatB,S1A,Andhra Pradesh,"NRI Inst of Med Sci, Vizag",SPM,"₹3,10,500*","₹40,000*",1*,Info not available*,980,-,-,-,-,-,3408(1),-,-,-,-,-
