Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
Bihar Govt Quota,UR-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,-,83(1),-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"IGIMS, Patna",PAEDIATRICS,"₹1,60,000*","₹1,05,000*",0,₹0,1062,60(1),95(1),92(1),-,-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Patna Med Coll, Patna",ENT,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,102(1),-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,106(1),-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"IGIMS, Patna",OBG,"₹1,60,000*","₹1,05,000*",0,₹0,1062,50(1),119(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-FEM,Bihar,"Nalanda Med Coll, Patna",OBG,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,119(1),140(1),132(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",ORTHOPAEDICS,"₹1,60,000*","₹1,05,000*",0,₹0,1062,163(1),163(1),156(1),-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"IGIMS, Patna",PHARMACOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,166(1),-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Nalanda Med Coll, Patna",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,106(1),106(1),178(1),-,-,-,-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"IGIMS, Patna",DERMATOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,187(1),187(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Nalanda Med Coll, Patna",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,191(1),15(1),-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"AN Magadh, Gaya",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,-,196(1),37(1),-,-,-,-,-
Bihar Govt Quota,UR-FEM,Bihar,"Patna Med Coll, Patna",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,202(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"IGIMS, Patna",TBRD,"₹1,60,000*","₹1,05,000*",0,₹0,1062,147(1),173(1),206(1),-,-,-,-,-,-,-
Bihar Govt Quota,RCG,Bihar,"IGIMS, Patna",GENERAL SURGERY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,236(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-FEM,Bihar,"IGIMS, Patna",GENERAL SURGERY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,100(1),122(1),237(1),-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,244(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",DMRD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,250(1),11(1),-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,265(1),-,-,-,-,-,-
Bihar Govt Quota,RCG,Bihar,"Darbhanga, Lehriasarai",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,182(1),277(1),268(1),-,-,-,-,-,-,-
Bihar DNB Seats,UR-GEN,Bihar,"IGIMS, Sheikhpura, Patna",DNBEMERGENCY MEDICINE,"₹1,25,000","₹96,386",Info Not Available,Info not available,1062,267(1),283(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-FEM,Bihar,"IGIMS, Patna",ENT,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,286(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,290(1),-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,295(1),-,-,-,-,-,-
Bihar Govt Quota,EWS-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,218(1),218(1),303(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,303(1),303(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,-,310(1),-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Nalanda Med Coll, Patna",ENT,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,232(1),312(1),222(1),39(1),-,-,-,-,-,-
Bihar Govt Quota,UR-FEM,Bihar,"Darbhanga, Lehriasarai",ORTHOPAEDICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,262(1),330(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Patna Med Coll, Patna",DMRD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,104(1),94(1),362(1),-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Patna Med Coll, Patna",OPHTHALMOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,206(1),206(1),373(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,373(1),373(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",RADIATION ONCOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,414(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,420(1),-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PSYCHIATRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,431(1),433(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",PSYCHIATRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,443(1),515(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Patna Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,-,516(2),-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Darbhanga, Lehriasarai",ANAESTHESIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,519(1),519(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Nalanda Med Coll, Patna",PSYCHIATRY,-,-,-,-,750,515(1),563(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,UR-GEN,Bihar,"Nalanda Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,578(2),64(1),-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",DA,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,596(1),596(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Nalanda Med Coll, Patna",PSYCHIATRY,-,-,-,-,750,-,-,642(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",BIOCHEMISTRY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,-,648(1),-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Nalanda Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,-,694(1),-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"IGIMS, Patna",ENT,"₹1,60,000*","₹1,05,000*",0,₹0,1062,703(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,UR Service-GEN,Bihar,"Patna Med Coll, Patna",DMICRO,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,739(1),543(1),-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"IGIMS, Patna",SPM,"₹1,60,000*","₹1,05,000*",0,₹0,1062,642(1),782(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"AN Magadh, Gaya",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,838(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Darbhanga, Lehriasarai",ENT,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,614(1),809(1),856(1),-,-,-,-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",PSYCHIATRY,"₹15,10,000*","₹68,545*",0,₹0,794,887(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,UR Service-GEN,Bihar,"Darbhanga, Lehriasarai",DA,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,903(1),903(1),-,-,30(1),-,-,-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",ENT,"₹11,00,000*","₹68,545*",0,₹0,794,922(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",PATHOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,904(1),909(1),979(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Darbhanga, Lehriasarai",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,1020(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"Patna Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1067(1),1067(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"IGIMS, Patna",BIOCHEMISTRY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,1227(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"Nalanda Med Coll, Patna",SPM,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,1104(1),1104(1),1272(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,1306(1),-,-,-,-,-,-,-,-,-
Bihar Govt Quota,RCG,Bihar,"IGIMS, Patna",PHARMACOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,1342(1),1342(1),-,-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Nalanda Med Coll, Patna",MICROBIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,1211(1),-,1365(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC Service-GEN,Bihar,"Patna Med Coll, Patna",DMRD,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1407(1),-,-,-,-,-,-,-
Bihar Govt Quota,BC-GEN,Bihar,"IGIMS, Patna",FORENSIC MEDICINE,-,-,-,-,1062,-,-,1529(1),-,-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"Patna Med Coll, Patna",GENERAL MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,1334(1),1334(1),1533(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1561(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,1598(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Nalanda Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,1602(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-GEN,Bihar,"Govt Med Coll, Bettiah",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",470,-,-,1738(1),-,-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"Patna Med Coll, Patna",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,1747(1),-,-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"IGIMS, Patna",ANAESTHESIOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,1769(1),514(1),-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"Jawaharlal Nehru, Bhagalpur",GENERAL SURGERY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,1818(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,1821(1),654(1),-,-,-,-,-,-
Bihar Govt Quota,EBC-GEN,Bihar,"Vardhman IMS, Nalanda",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",640,-,-,1941(1),-,-,-,-,-,-,-
Bihar Govt Quota,BC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,1947(1),-,-,-,-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"MGM Med Coll, Kishanganj",ANATOMY,"₹2,00,000*","₹68,545*",0,₹0,610,-,-,1948(2),500(1),-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"IGIMS, Patna",PATHOLOGY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,1999(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"AN Magadh, Gaya",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,2011(1),-,-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"Govt Med Coll, Bettiah",PAEDIATRICS,"₹9,000*","₹82,000",3*,"₹25,00,000*",470,-,-,2033(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Darbhanga, Lehriasarai",PHYSIOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,2059(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Nalanda Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,2093(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,2097(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,2099(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,2100(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",FORENSIC MEDICINE,-,-,-,-,800,-,-,2122(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"AN Magadh, Gaya",PHARMACOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",425,-,-,2171(1),-,-,-,-,-,-,-
Bihar Priv-Open,UR-GEN,Bihar,"Katihar Med Coll, Katihar",ANATOMY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,2173(1),-,-,-,-,-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",PHYSIOLOGY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,2208(1),-,-,-,-,-,-,-
Bihar Priv-Minority,MM,Bihar,"Katihar Med Coll, Katihar",ANATOMY,"₹2,50,000*","₹68,545*",0,₹0,794,-,-,2240(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"Jawaharlal Nehru, Bhagalpur",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,2294(1),-,-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"Nalanda Med Coll, Patna",BIOCHEMISTRY,"₹9,000*","₹82,000",3*,"₹25,00,000*",750,-,-,2314(1),-,-,-,-,-,-,-
Bihar Govt Quota,DQ,Bihar,"Patna Med Coll, Patna",OPHTHALMOLOGY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,2326(1),-,-,-,-,-,-,-
Bihar Govt Quota,EBC-FEM,Bihar,"Patna Med Coll, Patna",FORENSIC MEDICINE,"₹9,000*","₹82,000",3*,"₹25,00,000*",1748,-,-,2418(1),-,-,-,-,-,-,-
Bihar Govt Quota,SC-FEM,Bihar,"IGIMS, Patna",ANATOMY,"₹1,60,000*","₹1,05,000*",0,₹0,1062,-,-,2427(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Darbhanga, Lehriasarai",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",1030,-,-,2459(1),-,-,-,-,-,-,-
Bihar Govt Quota,EWS-GEN,Bihar,"Jawaharlal Nehru, Bhagalpur",ANATOMY,"₹9,000*","₹82,000",3*,"₹25,00,000*",800,-,-,2604(1),-,-,-,-,-,-,-
