Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2023 6,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
HAR Govt-Inst. Pref,IP-BCA,Haryana,"Pt BD Sharma, Rohtak",BIOCHEMISTRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,-,1325(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR,Haryana,"SGGST Med Coll, Gurgaon",BIOCHEMISTRY,"₹10,00,000*","₹56,100",Info Not Available,Info not available,720,-,-,1332(1),-,-,-,-,-,-,-,-
HAR Govt-All,SC,Haryana,"ESIC Med Coll, Faridabad",PHARMACOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,-,-,1336(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR Service,Haryana,"Kalpana Chawala Govt MC,Karnal",MICROBIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,1339(1),-,550(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"Pt BD Sharma, Rohtak",ANATOMY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1008(1),-,1341(1),-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-BCB Service,Haryana,"Pt BD Sharma, Rohtak",GENERAL SURGERY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1347(1),-,-,-,-,-,-,-,-,-,-
Haryana DNB Serv,BCA,Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBGENERAL MEDICINE,"₹1,25,000","₹1,00,980",Info Not Available,Info not available,345,1352(1),814(1),-,-,-,-,-,-,-,-,-
HAR Govt-All,BCA,Haryana,"BPS Govt Med Coll, Sonepat",PATHOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,1354(1),854(1),761(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA,Haryana,"Adesh Med Coll, Shahabad",GENERAL SURGERY,"₹14,02,000*","₹44,000",0,₹0,775,1108(1),-,1357(1),-,-,-,-,-,-,-,-
HAR Govt-All,SC,Haryana,"SHKM, Nalhar",BIOCHEMISTRY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1369(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"NC Med Coll, Panipat",GENERAL SURGERY,"₹14,02,000*","₹40,000",0,₹0,680,1374(1),831(1),601(1),-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"Adesh Med Coll, Shahabad",GENERAL SURGERY,"₹14,02,000*","₹44,000",0,₹0,775,1377(1),-,1256(1),-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"Al Falah SchooloffMS,Faridabad",PATHOLOGY,"₹24,96,000*","₹55,000",0,₹0,-,-,-,1379(1),-,-,-,-,-,-,-,-
HAR Priv-Minority,MINORITY,Haryana,"Al Falah SchooloffMS,Faridabad",SPM,-,-,-,-,-,-,-,1380(2),-,-,-,-,-,-,-,-
HAR Govt-All,SC,Haryana,"Kalpana Chawala Govt MC,Karnal",ANATOMY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1382(1),-,-,-,-,-,-,-,-
HAR Priv-Minority,MINORITY,Haryana,"Al Falah SchooloffMS,Faridabad",BIOCHEMISTRY,-,-,-,-,-,-,-,1385(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCA,Haryana,"Pt BD Sharma, Rohtak",MICROBIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,-,-,1388(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,SC,Haryana,"Civil Hospital, Rohtak",DO(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,Info Not Available,1390(1),843(1),809(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"SHKM, Nalhar",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,-,600(1),1395(1),-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"BPS Govt Med Coll, Sonepat",PHYSIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,-,-,1403(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,BCA,Haryana,"World College of MS&RC, Jhajjar",OPHTHALMOLOGY,"₹14,02,000*","₹56,100",0,₹0,-,1404(1),933(1),-,-,-,-,-,-,-,-,-
HAR Govt-Inst. Pref,IP-UR,Haryana,"Kalpana Chawala Govt MC,Karnal",PHARMACOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,1409(1),-,628(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,SCD,Haryana,"Maharaja Agrasen, Agroha",PATHOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,1416(1),-,1100(1),-,-,-,-,-,-,-,-
Haryana Priv IP,IP-BCB,Haryana,"Adesh Med Coll, Shahabad",ORTHOPAEDICS,"₹14,02,000*","₹44,000",0,₹0,775,1451(1),-,-,-,-,-,-,-,-,-,-
Haryana Priv NRI,NRI,Haryana,"NC Med Coll, Panipat",ANAESTHESIOLOGY,"₹14,02,000*","₹40,000",0,₹0,680,1465(1),-,664(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service,Haryana,"Pt BD Sharma, Rohtak",OPHTHALMOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1471(1),-,-,-,-,-,-,-,-,-,-
Haryana Priv IP,IP-BCA,Haryana,"Adesh Med Coll, Shahabad",OBG,"₹14,02,000*","₹44,000",0,₹0,775,1482(1),-,-,-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"General Hospital, Panchkula",DTBCD(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,1490(1),679(1),462(1),-,-,-,-,-,-,-,-
HAR Govt-All,SCD,Haryana,"Pt BD Sharma, Rohtak",SPM,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1499(1),-,-,-,-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"BPS Govt Med Coll, Sonepat",ANATOMY,"₹1,25,000*","₹1,00,980*",0*,₹0*,506,1501(1),-,1007(1),-,-,-,-,-,-,-,-
HAR Govt-All,BCA Service,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,"₹1,25,000*","₹1,00,980*",0*,₹0*,2080,1509(1),-,891(1),-,1098(1),-,-,-,-,-,-
HAR Priv-Govt Quota,BCA Service,Haryana,"Maharaja Agrasen, Agroha",ANAESTHESIOLOGY,"₹1,00,000*","₹95,594",0*,₹0*,550,1512(1),-,838(1),-,-,-,-,-,-,-,-
HAR Priv-Govt Quota,UR Service,Haryana,"World College of MS&RC, Jhajjar",PAEDIATRICS,"₹14,02,000*","₹56,100",0,₹0,-,1518(1),-,775(1),-,-,-,-,-,-,-,-
Haryana DNB Serv,BCB,Haryana,"General Hospital, Panchkula",DA(NBEMS),"₹1,25,000","₹1,00,980",Info Not Available,Info not available,300,1520(1),939(1),801(1),-,-,-,-,-,-,-,-
HAR Govt-All,SCD Service,Haryana,"ESIC Med Coll, Faridabad",MICROBIOLOGY,"₹2,50,000*","₹1,15,853*",2*,"₹10,00,000*",625,1525(1),-,1063(1),-,-,-,-,-,-,-,-
HAR Govt-All,UR,Haryana,"SHKM, Nalhar",ANATOMY,"₹1,25,000*","₹1,00,980*",0*,₹0*,500,-,-,1078(1),733(1),1622(1),-,-,-,-,-,-
HAR Priv-Mgmt,MNG,Haryana,"Al Falah SchooloffMS,Faridabad",PHYSIOLOGY,"₹7,20,000*","₹55,000",0,₹0,-,-,-,1360(1),-,1732(1),-,-,-,-,-,-
HAR Priv-Mgmt,MNG,Haryana,"SGGST Med Coll, Gurgaon",BIOCHEMISTRY,"₹10,00,000*","₹56,100",Info Not Available,Info not available,720,-,-,1397(2),-,1756(1),-,-,-,-,-,-
