Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
UP-DNB InS,UR Service,Uttar Pradesh,"Autonomous StateMC, Siraon,Etah",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,300,-,-,-,-,-,-,-,178(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,4(1),-,137(1),178(1),180(1),-,-
UP-DNB InS,BC Service,Uttar Pradesh,"PL Sharma Dist Hosp, Meerut",DO(NBEMS),"₹1,25,000","₹70,000*",0*,₹0*,250,79(1),-,-,-,-,-,-,180(1),175(1),-
UP-DNB InS,UR Service,Uttar Pradesh,"MRA Med Coll, Ambedkar Nagar",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,Info Not Available,76(1),77(1),-,-,-,-,-,182(1),-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DA(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,-,88(1),-,-,-,-,-,183(1),-,-
UP-DNB InS,ST Service,Uttar Pradesh,"Balrampur Hospital, Lucknow",DNBGENERAL MEDICINE,"₹1,25,000","₹70,000*",0*,₹0*,656,-,-,-,-,-,-,-,185(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,129(1),108(1),12(1),-,-,129(2),153(2),187(3),516(1),-
UP-Govt Quota,SC,Uttar Pradesh,"S N Med Coll, Agra",DERMATOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,268(1),272(1),-,-,-,187(1),187(1),189(1),-,-
UP-DNB InS,UR Service,Uttar Pradesh,"AutonomousStateMC,Rampur",DA(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,Info Not Available,-,-,-,-,-,-,-,189(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,99(4),130(4),-,-,-,105(3),105(3),191(3),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DA(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,-,-,-,-,-,-,-,191(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Super Spec Paediatric, Noida",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",312,161(1),192(1),23(1),14(1),-,190(1),190(1),192(1),-,-
UP-DNB InS,UR Service,Uttar Pradesh,"AutonomousStateMC,Shahjahanpur",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,312,-,-,-,-,-,-,-,194(2),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"AutonomousStateMC,Shahjahanpur",DMRD(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,312,-,-,-,-,-,-,-,197(1),-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,-,-,-,-,-,-,73(1),198(2),-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Divisional Dist Hosp, Azamgarh",DLO(NBEMS),"₹1,25,000","₹70,000*",0*,₹0*,312,-,-,-,-,-,-,-,199(1),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DTBCD(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,300,-,-,-,-,-,-,-,203(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",PAEDIATRICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,163(2),229(2),-,-,-,68(1),182(1),205(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"KGMU, Lucknow",GENERAL SURGERY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,282(2),286(2),-,-,-,204(1),204(1),206(1),-,-
UP-DNB InS,BC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DA(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,300,-,-,-,-,-,-,-,207(1),208(1),-
UP-DNB InS,SC Service,Uttar Pradesh,"MaharajaSuhelDevMed,Bahraich,UP",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,-,-,-,-,-,-,-,214(1),-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,430,-,-,-,-,-,-,-,215(2),-,-
UP-DNB InS,UR Service,Uttar Pradesh,"Dr RML IMS,Lucknow",DNBFORENSIC MEDICINE,"₹1,25,000","₹1,00,980*",0*,₹0*,350,-,-,-,-,-,-,-,217(1),205(1),258(1)
UP-DNB InS,SC Service,Uttar Pradesh,"Government Med Col, Azamgarh,UP",DCH(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,550,86(1),87(1),-,-,-,-,-,220(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",-,-,-,-,-,-,167(1),167(1),220(1),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Firozabad",DNBGENERAL MEDICINE,"₹1,25,000","₹80,000*",0*,₹0*,244,-,-,-,-,-,-,-,226(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,133(1),136(1),-,6(1),-,161(1),226(1),228(1),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"MRA Med Coll, Ambedkar Nagar",DCH(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,Info Not Available,-,-,-,-,-,-,-,231(1),283(1),-
UP-Govt Quota,UR Service,Uttar Pradesh,"MLB Med Coll, Jhansi",DMRD,"₹40,000","₹1,00,980*",2*,"₹20,00,000*",700,-,-,-,-,-,232(1),232(1),234(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,316(3),375(3),-,-,-,235(3),235(3),237(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",GENERAL SURGERY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,130(4),131(4),-,-,-,146(5),163(5),239(5),1058(1),-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DNBGENERAL SURGERY,"₹1,25,000","₹80,000*",0*,₹0*,300,-,-,-,-,-,-,-,240(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",OBG,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,179(6),190(6),-,-,-,189(6),201(6),242(6),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,151(1),152(1),-,-,-,153(2),174(2),245(2),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Ayodhya",DGO(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,300,-,-,-,-,-,95(1),-,249(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",TRAUMATOLOGY AND SURGERY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,666(1),616(1),-,-,-,248(1),248(1),250(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",PSYCHIATRY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,332(2),521(2),-,-,-,230(2),230(2),257(2),1341(1),-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,205(2),287(2),-,-,-,239(2),262(2),264(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,189(1),265(1),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Rani DurgavatiMedColl,Banda,UP",DCH(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,430,-,-,-,-,-,-,-,267(1),-,-
UP-DNB InS,SC Service,Uttar Pradesh,"Autonomous State MC, Firozabad",DA(NBEMS),"₹1,25,000","₹80,000*",0*,₹0*,244,-,-,-,-,-,126(1),-,268(1),273(1),-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,249(3),344(3),50(1),-,-,263(1),263(1),272(1),893(1),-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",GENERAL SURGERY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,284(4),289(4),-,17(1),-,271(4),271(4),273(4),-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,127(2),128(2),-,-,-,195(5),251(5),278(5),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL SURGERY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,183(1),184(1),45(1),29(1),-,198(1),237(1),280(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"S N Med Coll, Agra",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,111(1),112(1),-,-,-,178(2),231(2),286(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,255(3),284(3),29(1),-,-,249(3),288(3),290(3),-,-
UP-Govt Quota,BC,Uttar Pradesh,"S N Med Coll, Agra",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,164(3),158(3),-,11(1),-,264(4),299(4),301(4),460(1),-
UP-Govt Quota,EW,Uttar Pradesh,"KGMU, Lucknow",PAEDIATRICS,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,137(1),138(1),-,-,-,231(2),317(2),303(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,117(1),118(1),-,-,-,131(1),131(1),319(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,330(1),315(1),-,-,-,262(2),318(2),320(2),981(1),-
UP-Govt Quota,BC,Uttar Pradesh,"Govt IMS, Kasna",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,310(2),319(2),321(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,89(1),164(1),-,-,-,203(2),242(2),324(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"Dr RML IMS, Lucknow",OBG,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,325(1),325(1),327(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,180(2),202(2),-,-,-,277(1),315(1),331(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"SGPGI, Lucknow",NUCLEAR MEDICINE,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,-,-,-,-,-,332(1),332(1),334(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",RADIATION ONCOLOGY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,600(1),820(1),-,-,-,488(1),337(1),339(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLB Med Coll, Jhansi",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,132(1),153(1),14(1),-,-,222(1),280(1),347(1),953(1),-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,123(1),242(1),-,8(1),-,199(3),221(3),354(3),773(1),-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",OPHTHALMOLOGY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,356(1),378(1),-,-,-,326(1),353(1),355(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",PSYCHIATRY,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,638(1),657(1),-,-,-,355(1),355(1),357(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",ENT,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,513(2),527(2),-,-,-,356(1),356(1),358(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"Dr RML IMS, Lucknow",PAEDIATRICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,280(1),338(1),362(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,276(2),337(2),-,-,-,240(3),296(3),364(3),-,-
UP-Govt Quota,EW,Uttar Pradesh,"KGMU, Lucknow",TBRD,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,444(1),453(1),-,-,-,371(1),371(1),373(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,157(2),179(2),-,-,-,276(2),310(2),380(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",GENERAL MEDICINE,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,243(1),245(1),-,-,-,299(1),382(1),384(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,329(3),414(3),-,30(1),-,288(3),322(3),385(3),-,-
UP-Govt Quota,SC,Uttar Pradesh,"LLRM Med Coll, Meerut",DERMATOLOGY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,349(1),635(1),-,-,-,392(1),392(1),394(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLN Med Coll, Allahabad",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,160(1),161(1),-,-,-,426(1),393(1),395(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,103(2),283(2),-,-,-,221(3),243(4),406(4),513(1),-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",TBRD,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,366(2),496(2),66(1),-,-,404(1),405(1),407(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL SURGERY,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,298(1),303(1),-,-,-,406(1),406(1),408(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",ORTHOPAEDICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,344(1),349(1),-,-,-,273(1),412(1),414(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",PAEDIATRICS,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,214(4),236(4),22(2),41(2),-,234(3),363(3),417(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"S N Med Coll, Agra",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,159(1),160(1),-,-,-,228(2),256(2),420(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLB Med Coll, Jhansi",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,181(2),353(2),30(1),-,-,-,-,427(1),932(1),-
UP-Govt Quota,UR,Uttar Pradesh,"MLB Med Coll, Jhansi",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,360(2),488(2),-,-,-,318(2),333(2),430(2),804(1),-
UP-Govt Quota,EW,Uttar Pradesh,"KGMU, Lucknow",OBG,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,231(1),233(1),-,-,-,365(2),259(2),435(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"KGMU, Lucknow",GENERAL MEDICINE,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,292(3),528(3),222(1),-,-,336(2),435(2),437(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLN Med Coll, Allahabad",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,252(1),255(1),-,-,-,301(1),437(1),439(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,542(1),558(1),-,-,-,546(1),763(1),441(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"GSVM Med Coll, Kanpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,307(1),312(1),-,-,-,433(1),433(1),448(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,392(4),398(4),-,-,-,459(3),459(3),461(3),1169(1),-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",PAEDIATRICS,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,363(2),447(2),464(2),-,-
UP-Govt Quota,SC,Uttar Pradesh,"Dr RML IMS, Lucknow",GENERAL MEDICINE,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,388(1),466(1),469(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"Govt IMS, Kasna",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,317(1),470(1),473(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"UP Univ of Med Sci, Etawah",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,221(1),361(1),-,-,-,242(2),284(2),486(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"UP Univ of Med Sci, Etawah",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,-,-,35(1),40(1),-,333(1),341(1),489(1),-,-
UP-Govt Quota,SC,Uttar Pradesh,"GSVM Med Coll, Kanpur",RADIO DIAGNOSIS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,319(1),324(1),-,-,-,111(1),489(1),492(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",OBG,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,269(5),273(5),-,-,-,274(3),274(3),495(4),-,-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,365(1),401(1),-,-,-,350(1),494(1),497(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"SGPGI, Lucknow",PATHOLOGY,"₹61,600*","₹1,11,780",2*,"₹40,00,000*",1609,887(1),1555(1),-,-,-,495(1),495(1),498(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"BRD Med Coll, Gorakhpur",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,230(1),232(1),-,-,-,382(1),497(1),500(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Kannauj",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,-,269(1),501(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",TBRD,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,199(3),363(3),-,-,-,272(3),297(3),504(3),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,352(1),508(1),1034(1),-
UP-Govt Quota,UR,Uttar Pradesh,"Govt Med Coll, Kannauj",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",470,-,-,-,-,-,-,342(1),523(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,228(4),309(4),37(1),21(1),-,316(4),476(6),525(6),-,-
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,264(2),340(2),-,-,-,378(2),482(2),526(2),827(1),-
UP-Govt Quota,EW,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,425(2),433(2),-,-,-,531(1),531(1),534(1),-,-
UP-Govt Quota,EW,Uttar Pradesh,"GSVM Med Coll, Kanpur",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,-,-,-,536(1),536(1),539(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,370(1),491(1),-,-,-,294(1),328(1),542(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Govt IMS, Kasna",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",500,-,-,-,-,-,268(1),546(1),550(1),1226(1),-
UP-Govt Quota,UR,Uttar Pradesh,"KGMU, Lucknow",ORTHOPAEDICS,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,265(2),269(2),52(1),-,-,233(3),384(3),554(4),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,295(4),300(4),-,-,8(1),403(5),438(5),555(5),1168(2),-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",PSYCHIATRY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,-,-,-,-,-,297(1),554(1),558(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Dr RML IMS, Lucknow",OBG,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,322(1),327(1),-,-,-,278(1),278(1),561(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"GSVM Med Coll, Kanpur",TBRD,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,277(1),406(1),38(1),39(2),-,358(2),404(2),567(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,353(2),358(2),57(1),-,-,449(2),449(2),569(3),-,-
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,310(1),359(1),-,-,-,440(3),487(4),575(4),-,-
UP-Govt Quota,EW,Uttar Pradesh,"MLB Med Coll, Jhansi",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,-,-,-,-,-,446(1),446(1),577(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"MLN Med Coll, Allahabad",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,351(1),356(1),-,-,-,487(2),492(2),579(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"UP Univ of Med Sci, Etawah",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,414(2),486(2),-,-,-,505(1),576(1),580(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,362(1),582(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"LLRM Med Coll, Meerut",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,451(2),524(2),-,-,-,575(2),575(2),586(2),-,-
UP-Govt Quota,EW,Uttar Pradesh,"S N Med Coll, Agra",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,313(1),441(1),-,-,-,-,-,614(1),2572(1),-
UP-Govt Quota,BC,Uttar Pradesh,"LLRM Med Coll, Meerut",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,335(1),389(1),-,-,-,463(2),614(2),618(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"LLRM Med Coll, Meerut",ORTHOPAEDICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1090,413(1),432(1),58(1),19(1),-,496(2),519(2),622(2),1102(1),-
UP-Govt Quota,UR,Uttar Pradesh,"BRD Med Coll, Gorakhpur",GENERAL SURGERY,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1050,398(2),492(2),-,-,-,432(2),496(2),624(2),-,-
UP-Govt Quota,BC,Uttar Pradesh,"KGMU, Lucknow",TBRD,"₹54,700*","₹1,09,955",2*,"₹40,00,000*",4500,291(2),296(2),-,-,-,461(2),611(2),630(2),-,-
UP-Govt Quota,UR,Uttar Pradesh,"MLB Med Coll, Jhansi",TBRD,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",700,391(1),514(1),83(1),-,-,421(1),416(1),632(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",PAEDIATRICS,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",Info Not Available,-,-,-,-,-,-,628(1),634(1),-,-
UP-Govt Quota,UR,Uttar Pradesh,"Dr RML IMS, Lucknow",ENT,"₹37,500*","₹1,08,672",2*,"₹40,00,000*",Info Not Available,567(1),629(1),-,-,-,416(1),529(1),641(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"GSVM Med Coll, Kanpur",TBRD,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",2083,-,-,-,-,-,560(1),648(1),654(1),-,1441(1)
UP-Govt Quota,BC,Uttar Pradesh,"UP Univ of Med Sci, Etawah",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",1268,-,-,-,-,-,649(1),649(1),655(1),-,-
UP-Govt Quota,BC,Uttar Pradesh,"S N Med Coll, Agra",OBG,"₹40,000","₹1,00,980*",2*,"₹40,00,000*",976,449(2),537(2),-,-,-,557(1),557(1),658(1),801(1),1147(1)
